Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
61722,Crossroads Solar,62190,Crossroads Solar,Map,Map,SC,Barnwell,SCEG,IPP Non-CHP,32,,50,50,50,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,33.368886,-81.36497
61737,GEB Solar,62217,GEB Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,40,,50,50,50,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,34.412367,-80.04192
61746,Holliday Solar I,62229,Holliday Solar I,Map,Map,SC,Horry,SC,IPP Non-CHP,43,,74,74,74,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,34.054128,-79.20663
61791,Melsam Solar,62280,Melsam Solar,Map,Map,SC,Dillon,CPLE,IPP Non-CHP,58,,65,65,65,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,34.344878,-79.37456
61807,Quest Solar,62299,Quest Solar,Map,Map,SC,Allendale,SCEG,IPP Non-CHP,66,,50,50,50,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,32.976531,-81.22681
61830,Shining Sun Solar,62309,Shining Sun Solar,Map,Map,SC,Orangeburg,SC,IPP Non-CHP,73,,74,74.4,74,Solar Photovoltaic,SUN,PV,11,2028,(T) Regulatory approvals received. Not under construction,33.5425,-80.57219
61906,Rye Development,62384,Point Marion L&D Hydroelectric Project,Map,Map,PA,Fayette,PJM,IPP Non-CHP,NA1,,2.5,1.5,2.2,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",39.726855,-79.91013
61906,Rye Development,62385,Maxwell L&D Hydroelectric Project,Map,Map,PA,Fayette,PJM,IPP Non-CHP,NA1,,6,4.5,5.5,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.002401,-79.95883
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,Map,Map,PA,Beaver,PJM,IPP Non-CHP,NA2,,6.8,5.5,6.3,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.652478,-80.38687
61906,Rye Development,62404,Monongahela L&D4 Hydroelectric Project,Map,Map,PA,Washington,PJM,IPP Non-CHP,NA2,,6,4.5,5.5,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.145943,-79.90095
61906,Rye Development,62425,Sardis Lake Hydroelectric Project,Map,Map,MS,Panola,TVA,IPP Non-CHP,NA2,,7.5,5.5,4.5,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.399125,-89.77246
61906,Rye Development,62432,Enid Lake Hydroelectric Project,Map,Map,MS,Panola,TVA,IPP Non-CHP,NA2,,2.5,1.5,1.4,Conventional Hydroelectric,WAT,HY,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.158065,-89.90553
49893,Invenergy Services LLC,63096,Horseshoe Solar Energy,Map,Map,NY,Livingston,NYIS,IPP Non-CHP,GEN1,,180,180,180,Solar Photovoltaic,SUN,PV,11,2028,(L) Regulatory approvals pending. Not under construction,42.570762,-77.45296
50123,"Leeward Asset Management, LLC",65884,Sandhill Solar 2,Map,Map,GA,Taylor,DUK,IPP Non-CHP,SAHS0,,200,200,200,Solar Photovoltaic,SUN,PV,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",32.586144,-84.33523
66234,Nexus Renewables U.S. Inc.,67535,Bell Creek BESS LLC,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,ASHU1,,200.9,200.9,200.9,Batteries,MWH,BA,11,2028,(T) Regulatory approvals received. Not under construction,29.137519,-95.66797
66650,Noble Solar LLC,68209,Purple Sage Energy Center,Map,Map,NV,Clark,CISO,IPP Non-CHP,PSGBS,,400,400,400,Batteries,MWH,BA,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",36.029139,-115.8062
66650,Noble Solar LLC,68209,Purple Sage Energy Center,Map,Map,NV,Clark,CISO,IPP Non-CHP,PSGPV,,400,400,400,Solar Photovoltaic,SUN,PV,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",36.029139,-115.8062
66234,Nexus Renewables U.S. Inc.,68814,Brazos River BESS LLC,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,ASHU2,,180,180,180,Batteries,MWH,BA,11,2028,"(P) Planned for installation, but regulatory approvals not initiated",29.150409,-95.62124
59966,Wolf Summit Energy LLC,60206,Wolf Summit Energy,Map,Map,WV,Harrison,PJM,IPP Non-CHP,HCCA1,,207.4,205.4,207.4,Natural Gas Fired Combined Cycle,NG,CA,12,2028,(L) Regulatory approvals pending. Not under construction,39.287039,-80.32287
59966,Wolf Summit Energy LLC,60206,Wolf Summit Energy,Map,Map,WV,Harrison,PJM,IPP Non-CHP,HCCT1,,371.5,319.1,343.3,Natural Gas Fired Combined Cycle,NG,CT,12,2028,(L) Regulatory approvals pending. Not under construction,39.287039,-80.32287
61818,CC Polymers LLC,60642,M&G Resins USA,Map,Map,TX,Nueces,ERCO,Industrial Non-CHP,1,,14.3,11.7,12.6,All Other,WH,OT,12,2028,"(U) Under construction, less than or equal to 50 percent complete",27.833756,-97.49652
61818,CC Polymers LLC,60642,M&G Resins USA,Map,Map,TX,Nueces,ERCO,Industrial Non-CHP,2,,14.3,11.7,12.6,All Other,WH,OT,12,2028,"(U) Under construction, less than or equal to 50 percent complete",27.833756,-97.49652
61906,Rye Development,62384,Point Marion L&D Hydroelectric Project,Map,Map,PA,Fayette,PJM,IPP Non-CHP,NA2,,2.5,1.5,2.2,Conventional Hydroelectric,WAT,HY,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",39.726855,-79.91013
61906,Rye Development,62385,Maxwell L&D Hydroelectric Project,Map,Map,PA,Fayette,PJM,IPP Non-CHP,NA2,,6,4.5,5.5,Conventional Hydroelectric,WAT,HY,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.002401,-79.95883
61906,Rye Development,62400,Montgomery L&D Hydroelectric Project,Map,Map,PA,Beaver,PJM,IPP Non-CHP,NA3,,6.8,5.5,6.3,Conventional Hydroelectric,WAT,HY,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.652478,-80.38687
61956,Mount Sinai South Nassau Hospital,62447,Mount Sinai South Nassau Hospital,Map,Map,NY,Nassau,NYIS,Commercial Non-CHP,5,,3.9,3.9,3.9,Petroleum Liquids,DFO,IC,12,2028,"(V) Under construction, more than 50 percent complete",40.651614,-73.62993
61956,Mount Sinai South Nassau Hospital,62447,Mount Sinai South Nassau Hospital,Map,Map,NY,Nassau,NYIS,Commercial Non-CHP,6,,3.9,3.9,3.9,Petroleum Liquids,DFO,IC,12,2028,"(V) Under construction, more than 50 percent complete",40.651614,-73.62993
63217,Obsidian Solar Center LLC,63488,Obsidian Solar Center,Map,Map,OR,Lake,BPAT,IPP Non-CHP,OBSLR,,400,400,400,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,43.312167,-120.8218
66877,Fairway Solar NY LLC,63865,SunEast Fariway Solar Project,Map,Map,NY,St Lawrence,NYIS,IPP Non-CHP,Q#848,,20,20,20,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",44.635163,-75.44118
64246,"99MT 8me, LLC",64632,Sienna Solar Farm,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,99MT8,,200,200,200,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.493659,-116.915
64246,"99MT 8me, LLC",64632,Sienna Solar Farm,Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,99MTB,,200,200,200,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.493659,-116.915
66490,"Pigeon Run Solar, LLC",64767,Pigeon Run Solar Project,Map,Map,VA,Campbell,PJM,IPP Non-CHP,TC001,,60,60,60,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",37.158473,-79.05564
66491,"Zenith Solar, LLC",64768,Zenith Solar,Map,Map,VA,Pittsylvania,PJM,IPP Non-CHP,TC001,,60,60,60,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",36.817763,-79.23328
64355,"Solariant Capital, LLC",64849,Wildcat Solar Power Plant LLC,Map,Map,NM,McKinley,PNM,IPP Non-CHP,ATMWS,,50,50,50,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",35.580453,-108.9023
64355,"Solariant Capital, LLC",64849,Wildcat Solar Power Plant LLC,Map,Map,NM,McKinley,PNM,IPP Non-CHP,WILDC,,90,90,90,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",35.580453,-108.9023
65265,Repsol Renewables NA,64912,Mill Point Solar,Map,Map,NY,Montgomery,NYIS,IPP Non-CHP,CMPS1,,250,250,250,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",42.919098,-74.34116
64578,Caden Energix Piney River LLC,65286,Caden Energix Piney River LLC,Map,Map,VA,Amherst,PJM,IPP Non-CHP,ENX18,,50,50,50,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,37.696818,-79.02306
15399,Avangrid Power LLC,65326,Sunset Solar,Map,Map,OR,Wasco,BPAT,IPP Non-CHP,SS1,,103,103,103,Solar Photovoltaic,SUN,PV,12,2028,(T) Regulatory approvals received. Not under construction,45.165062,-120.8804
56201,Engie North America,65590,Octans,Map,Map,TX,Pecos,ERCO,IPP Non-CHP,OCTNS,,125,125,125,Batteries,MWH,BA,12,2028,"(U) Under construction, less than or equal to 50 percent complete",31.000575,-102.6799
63289,Key Capture Energy,65788,TX 14 Venus Mill Storage,Map,Map,TX,Ellis,ERCO,IPP Non-CHP,TX14,,100,100,100,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",32.44126,-97.07254
67192,RWE Clean Energy,66238,Sculpin Solar,Map,Map,IN,DeKalb,PJM,IPP Non-CHP,1SPS,,180,180,180,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",41.364556,-84.84381
61060,Cypress Creek Renewables,66363,"Black Walnut Solar, LLC",Map,Map,NC,Jones,DUK,IPP Non-CHP,GEN1B,,32,32,32,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",35.050032,-77.15218
65481,"Hecate Grid Gwent Storage 1, LLC",66409,Hecate Grid Gwent Storage 1,Map,Map,CA,Ventura,CISO,IPP Non-CHP,GWNT,,135,135,135,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.28093,-118.903
14354,PacifiCorp,66651,Arco Wind and Solar Project,Map,Map,ID,Bonneville,PACE,Electric Utility,C2-92,,206,206,206,Onshore Wind Turbine,WND,WT,12,2028,(T) Regulatory approvals received. Not under construction,43.557,-112.4415
65701,Horsepen Branch Solar,66695,Horsepen Branch Solar,Map,Map,VA,Louisa,PJM,IPP Non-CHP,HRSPN,,25,25,25,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",37.961,-77.792
50123,"Leeward Asset Management, LLC",66958,Northern Prairie 1,Map,Map,WI,St Croix,MISO,IPP Non-CHP,NOPR1,,101,101,101,Solar Photovoltaic,SUN,PV,12,2028,(T) Regulatory approvals received. Not under construction,45.131813,-92.31686
66105,Trestles Grid LLC,67229,Trestles Grid LLC,Map,Map,CA,Riverside,CISO,IPP Non-CHP,HGLPT,,150,150,150,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.74232,-117.1611
66185,Erath County Solar LLC,67353,Erath County Solar,Map,Map,TX,Erath,ERCO,IPP Non-CHP,4666,,204,204,204,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",32.089488,-98.17853
66259,Vista Sands Solar LLC,67551,Vista Sands Solar,Map,Map,WI,Portage,MISO,IPP Non-CHP,VISTA,,"1,182.00","1,182.00","1,182.00",Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,44.446256,-89.57631
61060,Cypress Creek Renewables,67664,Soleil,Map,Map,TX,Clay,ERCO,IPP Non-CHP,SOLEI,,450,450,450,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,33.799253,-98.04552
66373,Gransolar Texas Two LLC,67776,Cuchillas PV and BESS,Map,Map,TX,Webb,ERCO,IPP Non-CHP,GRS2B,,306.9,306.9,306.9,Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,27.644178,-99.18445
66373,Gransolar Texas Two LLC,67776,Cuchillas PV and BESS,Map,Map,TX,Webb,ERCO,IPP Non-CHP,GRS2P,,305.6,305.6,305.6,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,27.644178,-99.18445
63289,Key Capture Energy,67838,"KCE NY 30, LLC",Map,Map,NY,Suffolk,NYIS,IPP Non-CHP,NY30,,50,50,50,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.69477,-73.35182
66508,"Moonlight Flats Solar Power, LLC",67950,Moonlight Flats Solar Power 1,Map,Map,PA,Clearfield,NYIS,IPP Non-CHP,MFS1,,250,250,250,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",41.092288,-78.17989
65144,"Samsung C&T Renewables, LLC",68019,Richwood Solar and Storage,Map,Map,OH,Union,PJM,IPP Non-CHP,RICBA,,50,50,50,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",40.353175,-83.33117
64904,AES Clean Energy,68043,Robeson Solar I,Map,Map,NC,Robeson,CPLE,IPP Non-CHP,ROBES,,80,80,80,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.614574,-78.93468
64904,AES Clean Energy,68043,Robeson Solar I,Map,Map,NC,Robeson,CPLE,IPP Non-CHP,ROBSS,,28,28,28,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.614574,-78.93468
66636,"IP Roman, LLC",68201,IP Roman Solar,Map,Map,TX,Deaf Smith,ERCO,IPP Non-CHP,ROMS,,425,425,425,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.990891,-102.6076
66636,"IP Roman, LLC",68202,IP Roman Wind,Map,Map,TX,Deaf Smith,ERCO,IPP Non-CHP,ROMW,,575,575,575,Onshore Wind Turbine,WND,WT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.990891,-102.6076
11241,Entergy Louisiana LLC,68214,Franklin Farms 1&2,Map,Map,LA,Richland,MISO,Electric Utility,1A,CC01,469.3,435.4,469.3,Natural Gas Fired Combined Cycle,NG,CT,12,2028,(L) Regulatory approvals pending. Not under construction,32.53246,-91.62767
11241,Entergy Louisiana LLC,68214,Franklin Farms 1&2,Map,Map,LA,Richland,MISO,Electric Utility,1B,CC01,311,302.8,303,Natural Gas Fired Combined Cycle,NG,CA,12,2028,(L) Regulatory approvals pending. Not under construction,32.53246,-91.62767
11241,Entergy Louisiana LLC,68214,Franklin Farms 1&2,Map,Map,LA,Richland,MISO,Electric Utility,2A,CC02,469.3,435.4,469.3,Natural Gas Fired Combined Cycle,NG,CT,12,2028,(L) Regulatory approvals pending. Not under construction,32.53246,-91.62767
11241,Entergy Louisiana LLC,68214,Franklin Farms 1&2,Map,Map,LA,Richland,MISO,Electric Utility,2B,CC02,311,302.8,303,Natural Gas Fired Combined Cycle,NG,CA,12,2028,(L) Regulatory approvals pending. Not under construction,32.53246,-91.62767
807,Arkansas Electric Coop Corp,68273,Naples Power Plant,Map,Map,TX,Morris,SWPP,Electric Utility,1,,450,450,450,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.21964,-94.70564
807,Arkansas Electric Coop Corp,68273,Naples Power Plant,Map,Map,TX,Morris,SWPP,Electric Utility,2,,450,450,450,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.21964,-94.70564
66701,"CENT bn, LLC",68282,Centralia Battery Energy Storage System,Map,Map,WA,Thurston,PSEI,IPP Non-CHP,CENT,,200,200,200,Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,46.779823,-122.8848
66702,"DESA bn, LLC",68283,Desert Sand BESS,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,DESA,,300,300,300,Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,33.497049,-113.0514
66702,"DESA bn, LLC",68283,Desert Sand BESS,Map,Map,AZ,Maricopa,AZPS,IPP Non-CHP,DESA1,,300,300,300,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,33.497049,-113.0514
66682,"MAHI bn, LLC",68288,Flag Run Solar,Map,Map,IN,Clark,MISO,IPP Non-CHP,MAHI,,200,200,200,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,38.556,-85.201
66735,"DEGA bn, LLC",68332,Dega Solar and Storage,Map,Map,AL,Talladega,SOCO,IPP Non-CHP,DEGA1,,200,200,200,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,33.537201,-86.0855
66735,"DEGA bn, LLC",68332,Dega Solar and Storage,Map,Map,AL,Talladega,SOCO,IPP Non-CHP,DEGA2,,200,200,200,Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,33.537201,-86.0855
66733,"Crossroads bn, LLC",68333,Crossroads Solar - GA,Map,Map,GA,Liberty,SOCO,IPP Non-CHP,CROS,,150,150,150,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,31.71,-81.66
66737,"HOHI bn, LLC",68342,Hop Hill Solar Generation and BESS,Map,Map,WA,Benton,BPAT,IPP Non-CHP,HOHI1,,"1,200.00","1,200.00","1,200.00",Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,46.324,-119.822
66737,"HOHI bn, LLC",68342,Hop Hill Solar Generation and BESS,Map,Map,WA,Benton,BPAT,IPP Non-CHP,HOHI2,,"1,200.00","1,200.00","1,200.00",Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,46.324,-119.822
66756,Girasol Solar Farm LLC,68352,Girasol Solar Farm,Map,Map,MS,Sunflower,MISO,IPP Non-CHP,GIPV1,,100,100,100,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.676092,-90.64287
66731,BrightNight Power,68367,Pepper Hammock Solar and Storage,Map,Map,GA,Wayne,SOCO,IPP Non-CHP,PEHA2,,400,400,400,Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,31.331,-81.759
66731,BrightNight Power,68368,Mayfield Solar and Storage,Map,Map,KY,McCracken,MISO,IPP Non-CHP,MYSO,,200,200,200,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,36.8864,-88.659
66856,22SV 8ME LLC,68485,Rexford 2 Solar Farm,Map,Map,CA,Tulare,CISO,IPP Non-CHP,22SVA,,200,200,200,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",35.893525,-119.0805
66856,22SV 8ME LLC,68485,Rexford 2 Solar Farm,Map,Map,CA,Tulare,CISO,IPP Non-CHP,22SVB,,200,200,200,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",35.893525,-119.0805
65265,Repsol Renewables NA,68511,Henry Solar,Map,Map,OH,Henry,PJM,IPP Non-CHP,CHC1,,206,206,206,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",41.474421,-84.11271
66255,"RIC Development, LLC",68665,Summerhill BESS,Map,Map,TX,Taylor,ERCO,IPP Non-CHP,RIC87,,143,143,143,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",32.51289,-99.79563
67058,"DECH bn, LLC",68763,Deschutes Solar and BESS,Map,Map,OR,Wasco,BPAT,IPP Non-CHP,DECH1,,"1,000.00","1,000.00","1,000.00",Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,45.157,-121.136
67058,"DECH bn, LLC",68763,Deschutes Solar and BESS,Map,Map,OR,Wasco,BPAT,IPP Non-CHP,DECH2,,"1,000.00","1,000.00","1,000.00",Batteries,MWH,BA,12,2028,(L) Regulatory approvals pending. Not under construction,45.157,-121.136
67090,Tupper Lake,68843,Tupper Lake Wind,Map,Map,MI,Ionia,MISO,IPP Non-CHP,TLCP,,200,198,198,Onshore Wind Turbine,WND,WT,12,2028,"(U) Under construction, less than or equal to 50 percent complete",42.829,-85.138
61060,Cypress Creek Renewables,68871,Timber Mill Solar,Map,Map,NC,Jones,CPLE,IPP Non-CHP,TIMIB,,32,32,32,Batteries,MWH,BA,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.96634,-77.21299
61060,Cypress Creek Renewables,68871,Timber Mill Solar,Map,Map,NC,Jones,CPLE,IPP Non-CHP,TIMIL,,80,80,80,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",34.96634,-77.21299
66571,Clenera DevCo LLC,68939,Coggon Solar LLC,Map,Map,IA,Linn,MISO,IPP Non-CHP,COGPV,,100,100,100,Solar Photovoltaic,SUN,PV,12,2028,(T) Regulatory approvals received. Not under construction,42.290594,-91.57266
67250,"Helion Energy, Inc.",69099,Orion - Helion,Map,Map,WA,Chelan,CHPD,IPP Non-CHP,HEWA1,,50,50,50,All Other,H2,OT,12,2028,(L) Regulatory approvals pending. Not under construction,47.3368,-120.1043
64452,"EDF Renewables Development, Inc.",69108,Eastern Cottontail Solar,Map,Map,OH,Fairfield,PJM,IPP Non-CHP,COT01,,220,254.5,118.2,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,39.844172,-82.49453
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G1,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G2,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G3,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G4,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G5,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
18642,Tennessee Valley Authority,69147,New Caledonia,Map,Map,MS,Lowndes,TVA,Electric Utility,G6,,84,81,98,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",33.649272,-88.3146
67482,Emerald Bluffs Solar Park LLC,69450,Emerald Bluffs Solar Park,Map,Map,WI,Juneau,MISO,IPP Non-CHP,GEN01,,225,225,225,Solar Photovoltaic,SUN,PV,12,2028,(L) Regulatory approvals pending. Not under construction,43.764276,-90.01398
13781,Northern States Power Co - Minnesota,69537,Lyon County Generating Station,Map,Map,MN,Lyon,MISO,Electric Utility,1,,210,193.3,222.5,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,(L) Regulatory approvals pending. Not under construction,44.226167,-95.75362
13781,Northern States Power Co - Minnesota,69537,Lyon County Generating Station,Map,Map,MN,Lyon,MISO,Electric Utility,2,,210,193.3,222.5,Natural Gas Fired Combustion Turbine,NG,GT,12,2028,(L) Regulatory approvals pending. Not under construction,44.226167,-95.75362
49893,Invenergy Services LLC,69577,"Superior Solar Project, LLC",Map,Map,MI,Marquette,MISO,IPP Non-CHP,SPROR,,150,100,100,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",46.455,-87.466
67534,"Rising Star Solar, LLC",69584,Rising Star Solar,Map,Map,TX,Starr,ERCO,IPP Non-CHP,3572,,500,500,500,Solar Photovoltaic,SUN,PV,12,2028,(T) Regulatory approvals received. Not under construction,26.382105,-98.61544
49893,Invenergy Services LLC,69608,Sinnissippi Solar Energy LLC,Map,Map,WI,Jefferson,MISO,IPP Non-CHP,SNSPI,,100,100,100,Solar Photovoltaic,SUN,PV,12,2028,"(P) Planned for installation, but regulatory approvals not initiated",43.12592,-88.67098
18642,Tennessee Valley Authority,3399,Cumberland (TN),Map,Map,TN,Stewart,TVA,Electric Utility,CTG2,2,454.8,372.9,409.3,Natural Gas Fired Combined Cycle,NG,CT,1,2029,"(P) Planned for installation, but regulatory approvals not initiated",36.3903,-87.6539
18642,Tennessee Valley Authority,3399,Cumberland (TN),Map,Map,TN,Stewart,TVA,Electric Utility,STG2,2,323,296.6,305.2,Natural Gas Fired Combined Cycle,NG,CA,1,2029,"(P) Planned for installation, but regulatory approvals not initiated",36.3903,-87.6539
13994,Oglethorpe Power Corporation,7916,Talbot County Energy,Map,Map,GA,Talbot,SOCO,Electric Utility,7,,262,241,256,Natural Gas Fired Combustion Turbine,NG,GT,1,2029,"(P) Planned for installation, but regulatory approvals not initiated",32.5892,-84.6917
61060,Cypress Creek Renewables,65325,High Top Solar,Map,Map,WA,Yakima,PACW,IPP Non-CHP,98936,,80,80,80,Solar Photovoltaic,SUN,PV,1,2029,(T) Regulatory approvals received. Not under construction,46.522974,-119.9586
22500,"Evergy Kansas Central, Inc",68294,Viola Generating Station,Map,Map,KS,Sumner,SWPP,Electric Utility,VIO1,1,765,693.2,721.1,Natural Gas Fired Combined Cycle,NG,CS,1,2029,(L) Regulatory approvals pending. Not under construction,37.331481,-97.67
66865,"Freedom Pine Solar, LLC",68491,Freedom Pine Solar,Map,Map,ME,York,ISNE,IPP Non-CHP,FPS,,250,250,250,Solar Photovoltaic,SUN,PV,1,2029,"(P) Planned for installation, but regulatory approvals not initiated",43.34779,-70.8974
66907,Laketricity USA Inc.,68527,Kama 3 LLC,Map,Map,CA,Kings,CISO,IPP Non-CHP,18,,86,86,86,Solar Photovoltaic,SUN,PV,1,2029,(L) Regulatory approvals pending. Not under construction,38.991116,-123.1027
14127,Omaha Public Power District,55972,Cass County,Map,Map,NE,Cass,SWPP,Electric Utility,CT-3,,264,221,221,Natural Gas Fired Combustion Turbine,NG,GT,2,2029,(T) Regulatory approvals received. Not under construction,40.947913,-95.96403
