Date,Price
23-Jan-19,0.224
22-Jan-19,0.235
21-Jan-19,0.254
18-Jan-19,0.263
17-Jan-19,0.243
16-Jan-19,0.224
15-Jan-19,0.208
14-Jan-19,0.233
11-Jan-19,0.183
10-Jan-19,0.197
9-Jan-19,0.219
8-Jan-19,0.226
7-Jan-19,0.221
4-Jan-19,0.206
3-Jan-19,0.152
2-Jan-19,0.165
1-Jan-19,0.242
