year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2001,Single with child(ren),37.879566,21.829779,97.330009,11.718439,2.0088754,16.740627,0.92073452,25.110941,15.066565,50.221882,9.207345,117.18439,13.392502,4.5199695,16.740627,98.769699,142.29533,13.559908,75.332825,46.873756,87.051262,15.066565,37.666412,33.213406,92.073448,28.459066,11.383627,7.3658762,2.8626473,3.3481255,97.095642,20.088753,11.885845,8.2029076,2.3436878
2001,"Single, no child, age<55",48.210354,32.644222,67.799538,16.908033,3.3481255,12.55547,0.83703136,16.740627,10.546596,33.481255,13.225096,107.14001,18.41469,3.3481255,25.110941,43.525631,150.66565,14.564345,172.42847,167.40628,87.051262,16.740627,21.762815,25.110941,100.44376,87.051262,15.066565,0.9039939,2.5110941,3.3481255,102.11783,25.110941,13.225096,16.740627,3.6829381
2001,"Single, no child, age>=55",27.548775,153.00934,180.79878,41.34935,5.9764042,30.133129,6.6962509,58.592197,63.614384,83.70314,10.044376,148.99158,46.873756,16.740627,97.095642,148.99158,150.66565,11.21622,150.66565,60.266258,5.0221882,25.110941,75.835045,16.740627,83.70314,58.592197,8.3703136,13.05769,1.6238408,5.5244069,83.70314,31.807192,9.8769703,3.3481255,1.841469
2001,Couple with child(ren),105.0297,190.92685,352.22281,63.614384,6.6962509,16.740627,1.6740627,43.525631,28.459066,41.85157,20.088753,100.44376,50.221882,8.3703136,53.570007,249.60275,234.36879,30.133129,117.18439,76.672073,167.40628,16.740627,65.790665,128.90283,142.29533,66.962509,19.251722,5.0221882,4.1851568,6.6962509,140.62128,30.133129,16.740627,13.392502,3.3481255
2001,"Couple, no child",86.08992,294.21652,394.5766,95.756386,11.885845,33.481255,2.5110941,122.20658,50.221882,88.892731,16.740627,133.92502,85.377197,11.718439,105.46595,256.80124,217.62816,27.956848,154.01378,89.274414,100.44376,33.481255,97.095642,61.973804,108.81408,66.962509,17.57766,6.6962509,2.8459067,10.044376,112.1622,16.740627,16.740627,14.731752,3.8503442
2004,Single with child(ren),40.330158,32.368259,96.664818,5.1537809,1.5869874,15.712747,0.78563732,29.854219,9.4276485,14.141472,3.1425493,9.4276485,18.855297,4.7138243,15.398492,108.81078,180.69659,11.941688,31.425493,31.425493,39.281868,15.712747,42.424416,52.402012,117.8456,49.495152,13.355835,15.712747,3.2682514,3.1425493,117.8456,37.710594,13.198708,10.998922,2.0426571
2004,"Single, no child, age<55",45.169781,33.939533,73.849907,11.705997,2.9854219,17.284021,1.4141473,47.138241,13.355835,31.425493,7.8563733,47.138241,23.56912,2.3569121,20.583698,62.850986,204.26572,13.984344,129.63016,56.565887,78.563736,15.712747,39.988941,34.568043,139.84344,130.4158,14.141472,0.47138241,2.9854219,4.7138243,139.84344,26.71167,12.884453,12.570197,3.1425493
2004,"Single, no child, age>=55",33.877335,184.1534,223.121,38.653358,4.8709517,31.425493,3.9281867,97.419029,42.424416,98.990303,5.028079,102.13286,56.565887,13.827217,95.533501,169.06915,188.55296,10.213285,133.55835,128.84453,164.98384,15.712747,91.133934,25.926033,75.421188,125.70197,12.727324,70.707359,2.8282945,3.1425493,78.563736,31.425493,14.612855,20.426571,4.5566964
2004,Couple with child(ren),103.24521,191.96263,374.79929,47.76675,7.1178741,15.712747,1.0998923,50.280788,15.712747,42.424416,12.570197,47.138241,62.850986,7.8563733,43.995689,298.69931,282.82944,31.896875,157.12747,94.276482,128.84453,23.56912,89.56266,157.12747,172.84021,149.27109,21.180782,6.2850986,3.9281867,7.8563733,171.26894,39.281868,18.855297,15.712747,4.0853143
2004,"Couple, no child",91.952766,327.76791,477.82465,94.810715,12.570197,39.281868,3.1425493,141.41472,40.853142,94.276482,15.712747,78.563736,97.419029,9.4276485,86.420105,327.61078,298.54218,29.854219,188.55296,109.98923,125.70197,32.211132,125.70197,86.985764,152.41365,157.12747,21.68359,17.284021,3.4568043,6.2850986,153.98492,29.854219,20.426571,12.58591,6.2850986
2007,Single with child(ren),41.206238,35.388645,101.74415,8.6003141,2.2896011,10.732505,1.4310007,196.04709,14.310006,65.826027,5.7240028,28.620012,24.384251,5.7240028,20.03401,117.19895,214.6501,12.163506,71.550034,25.758011,71.550034,14.310006,77.274033,42.930019,128.79005,121.63506,14.166906,3.5775015,2.218051,7.1550031,134.51407,25.758011,13.451406,10.017005,3.4344015
2007,"Single, no child, age<55",48.564495,35.918118,85.287636,18.603008,3.5775015,8.5860043,2.1465011,143.10007,5.4378023,22.896011,7.8705034,85.860039,35.775017,4.2930021,22.896011,77.274033,221.8051,14.166906,214.6501,69.761284,47.223022,11.877305,42.930019,45.076519,140.23807,111.61805,14.310006,0.57240027,2.8476913,4.2930021,141.66907,28.620012,11.591105,19.461609,3.5775015
2007,"Single, no child, age>=55",35.319633,205.92099,261.37228,38.637016,4.0068016,40.06802,5.7240028,71.550034,35.775017,110.18705,7.1550031,143.10007,67.257034,5.1516023,66.75618,193.18509,207.4951,10.875605,114.48005,95.877045,357.75015,14.310006,115.91106,21.46501,72.981033,193.18509,9.3015041,0.71550035,3.3342316,5.7240028,82.998039,21.46501,8.5860043,5.7240028,3.9924917
2007,Couple with child(ren),101.54395,201.62799,425.72269,42.930019,6.582603,14.310006,1.4310007,115.91106,21.46501,71.550034,13.594506,50.085022,67.257034,7.1550031,45.87788,340.57816,343.44016,30.766514,214.6501,93.015045,125.92805,21.46501,106.60955,173.15108,186.03009,133.08305,21.46501,7.1550031,5.7240028,7.5843034,184.59909,47.223022,18.603008,17.172009,4.078352
2007,"Couple, no child",88.29908,320.40103,466.14847,99.454544,10.732505,37.206017,2.1465011,114.48005,35.775017,90.153038,14.310006,74.412033,94.446045,21.46501,71.550034,328.98706,300.51013,27.475212,269.02814,143.10007,143.10007,34.344017,138.80707,101.60104,140.23807,178.87508,21.89431,5.4378023,4.722302,7.1550031,150.25507,34.344017,18.603008,22.896011,6.868803
2010,Single with child(ren),40.249874,21.374657,95.810364,6.8289638,1.3657928,8.1947565,1.7755306,7.5118604,16.389513,38.242199,2.7315855,40.973782,24.311111,10.926342,13.11161,107.89763,177.55305,13.24819,136.57927,68.289635,27.315855,20.486891,25.950062,41.287914,131.1161,129.75031,13.384769,11.062922,2.7315855,3.8242197,129.75031,38.242199,10.926342,13.521348,4.7802749
2010,"Single, no child, age<55",41.637802,20.077154,68.289635,10.653184,2.7315855,9.1508112,0.68289638,136.57927,10.926342,28.681648,6.8289638,21.852684,27.315855,2.7315855,16.48785,77.850189,191.21098,13.11161,98.337082,102.43446,58.729088,11.609239,10.926342,47.802746,150.2372,135.21349,16.389513,4.0973783,2.267216,6.8289638,150.2372,30.047441,12.292135,20.486891,3.4144819
2010,"Single, no child, age>=55",33.310242,138.35481,196.42831,30.320599,5.3129339,27.315855,2.3218477,163.89513,50.534332,163.89513,5.463171,95.605492,62.553307,13.657928,54.63171,157.06616,177.55305,10.243445,206.23471,68.289635,88.776527,20.486891,71.021225,38.242199,87.410736,98.337082,10.380025,4.5071163,2.3218477,2.8681648,90.142319,24.58427,9.8337078,13.657928,4.5071163
2010,Couple with child(ren),91.603157,118.00449,318.67358,34.417976,5.1626968,19.121099,1.1199501,176.18727,20.486891,102.43446,10.926342,65.558052,60.094883,6.8289638,37.600273,263.87115,258.13483,29.227964,170.72409,81.947563,102.43446,16.116354,40.973782,153.24194,178.91885,143.40823,20.486891,8.1947565,4.6436954,5.7363296,176.18727,40.973782,15.023721,17.755306,5.1900125
2010,"Couple, no child",84.663528,279.94653,416.23901,77.850189,9.6288385,40.973782,1.6389513,239.01373,45.071159,124.28714,15.023721,122.92135,105.16605,13.657928,72.591888,284.0849,245.8427,27.725594,163.89513,109.26342,147.50562,27.315855,80.581772,99.019974,137.94507,131.1161,17.755306,17.755306,4.0973783,7.921598,139.31087,27.315855,15.023721,19.121099,5.326592
2013,Single with child(ren),36.178833,18.023315,54.477253,4.4549155,1.272833,10.182664,1.0182664,20.365328,29.27516,122.19197,6.3641653,63.641651,20.365328,6.3641653,12.728331,55.11367,146.37579,11.455498,113.91856,50.913322,31.820826,6.3641653,21.638163,28.002327,110.73647,127.2833,12.091914,5.091332,1.5273997,3.1820827,114.55498,10.182664,9.0371141,13.11018,3.1820827
2013,"Single, no child, age<55",40.055138,17.99786,40.603374,8.6552649,2.545666,6.3641653,0.63641649,5.091332,12.728331,20.365328,5.3458986,381.84991,22.910995,1.9092495,15.273996,28.12961,178.19662,12.728331,100.55381,12.728331,33.093658,8.909831,7.6369982,38.18499,128.55614,80.188484,19.092495,1.272833,2.6729493,3.309366,127.2833,21.638163,12.728331,22.910995,5.091332
2013,"Single, no child, age>=55",32.302532,137.33868,185.83362,26.729494,3.9075975,31.820826,3.8184991,47.094822,42.00349,136.19313,7.6369982,120.91914,89.098312,5.091332,62.36882,134.9203,159.10413,10.564514,127.2833,62.36882,19.092495,15.273996,54.095406,31.820826,81.461311,108.19081,8.909831,1.1455498,2.545666,5.7277489,82.734146,19.092495,10.819081,25.456661,4.4549155
2013,Couple with child(ren),94.323387,118.37984,297.97021,38.846863,6.3641653,7.8915648,1.272833,190.92496,25.456661,76.36998,11.200931,95.462479,78.915649,10.182664,44.549156,240.31088,254.5666,28.384176,178.19662,72.551483,98.644562,19.092495,29.27516,153.75822,180.74229,127.2833,23.547411,4.8367658,3.4366493,5.091332,178.19662,31.820826,17.819662,22.910995,5.091332
2013,"Couple, no child",85.278679,272.0426,372.40549,84.287003,11.455498,31.820826,2.545666,165.46829,61.095985,174.37813,12.473763,159.10413,127.2833,10.182664,82.734146,266.02209,236.74695,27.620478,171.83246,101.82664,134.9203,19.092495,81.462585,79.933914,138.7388,101.82664,19.092495,25.456661,3.1820827,5.091332,141.28447,35.639324,16.546829,21.638163,3.1820827
2016,Single with child(ren),39.977791,26.640812,57.438084,4.9334836,1.4553777,24.667418,0.61668545,49.334835,8.6335964,123.33709,5.0568209,92.502815,30.834272,6.1668544,18.500565,81.032471,185.00563,12.457047,123.33709,48.718151,104.83652,10.483653,28.367531,34.534386,123.33709,92.502815,18.253889,0.61668545,1.6033822,3.0834272,125.80383,29.600903,12.333709,20.967306,3.0834272
2016,"Single, no child, age<55",41.227097,17.39053,39.097858,8.6335964,2.9107554,6.1668544,0.98669672,193.63924,14.800451,28.367531,3.0834272,55.50169,24.667418,2.4667418,18.500565,27.99752,160.33823,12.333709,92.502815,12.333709,37.001129,9.2502823,17.267193,36.211769,117.17023,54.268322,20.967306,2.3434048,2.0967305,2.4667418,117.17023,34.534386,14.800451,27.134161,4.1934609
2016,"Single, no child, age>=55",34.980568,141.09763,202.5195,21.830666,3.7001128,49.334835,1.356708,123.33709,34.534386,185.00563,7.4002256,172.67192,91.269447,12.333709,74.002258,175.13867,185.00563,12.333709,160.33823,149.23788,61.668545,12.333709,61.668545,26.024126,78.935738,102.36979,10.483653,2.8367531,2.4667418,4.3167982,83.869225,25.900789,11.347013,12.333709,4.538805
2016,Couple with child(ren),99.944473,144.67441,318.57971,41.009583,7.0314474,9.8669672,1.0483652,86.33596,24.667418,98.66967,12.333709,123.33709,74.002258,8.0169106,43.266651,252.22435,275.04172,29.600903,185.00563,74.002258,123.33709,23.434048,49.334835,136.6575,172.67192,146.77113,27.134161,7.6468997,3.4534385,8.3869219,172.67192,37.001129,18.500565,24.667418,4.1934609
2016,"Couple, no child",91.699059,278.27313,393.01364,83.992561,11.100338,30.834272,1.8500564,166.50507,56.735062,277.50845,14.800451,176.37204,135.05411,11.100338,90.652763,263.6947,246.67418,27.99752,222.00676,98.66967,109.77001,24.667418,77.70237,86.33596,124.57047,123.33709,20.967306,4.1687937,3.4534385,11.100338,129.50395,48.101467,17.267193,22.200676,4.9334836
2019,Single with child(ren),41.308662,42.554428,79.417152,4.6368213,1.5069668,11.592053,0.46368212,23.184107,5.7960267,115.92053,4.0572186,104.32848,34.776157,4.0572186,15.997033,95.054832,197.0649,12.751258,104.32848,46.368214,42.890594,15.069669,46.368214,35.34417,125.19418,127.51258,17.341711,0.6955232,2.3184106,2.8980134,139.10463,27.820927,11.592053,21.329378,3.4776158
2019,"Single, no child, age<55",42.488911,18.199524,39.998379,9.3895626,3.4776158,2.8980134,0.57960266,69.552315,6.9552317,46.368214,5.7960267,347.7616,28.980133,1.970649,14.837828,27.473166,185.47285,11.592053,92.736427,34.080635,57.960266,8.1144371,16.808477,31.298544,133.30861,86.940399,19.70649,1.1592053,1.970649,3.7094569,134.46782,25.502516,11.592053,24.922915,3.2457747
2019,"Single, no child, age>=55",36.587673,138.52504,190.10966,24.343311,3.7094569,28.980133,1.5069668,140.26384,57.960266,129.83099,8.6940393,111.28371,83.462784,6.9552317,60.510517,161.12953,195.9057,10.548768,139.10463,46.368214,115.92053,15.069669,69.552315,22.059677,90.418015,81.144371,9.2736425,1.970649,2.3184106,2.6661723,93.89563,22.0249,9.3895626,17.388079,2.3184106
2019,Couple with child(ren),109.76302,192.77585,388.79745,46.484131,8.6940393,18.547285,0.92736423,46.368214,28.980133,115.92053,11.01245,86.940399,78.246361,5.7960267,46.368214,313.44913,318.78146,29.791576,208.65695,92.736427,115.92053,12.751258,62.597088,166.11412,195.9057,156.49272,24.343311,6.9552317,3.8253775,8.1144371,198.22411,27.820927,17.388079,22.0249,6.60747
2019,"Couple, no child",95.600044,291.77197,434.06442,84.564026,12.751258,51.005032,0.57960266,301.39337,46.368214,220.24901,16.228874,159.97034,120.55735,9.8532448,77.550835,315.53568,289.80133,27.009483,220.24901,115.92053,115.92053,28.980133,91.577217,97.373245,148.37828,133.30861,23.531868,12.751258,3.4776158,9.2736425,156.49272,33.616955,17.388079,40.572186,4.8686624
2022,Single with child(ren),43.236473,50.75,86.599998,8.1999998,2.4000001,10,1,10,4.0999999,44,5.5,100,24.1,6,10.04,116,230,18.6,76,35,27,15,81,35,107,35,15,7,1.9,1,107,15,9.8000002,20,1.3
2022,"Single, no child, age<55",43.236473,20.690001,44.601002,10,4,26,0.40000001,48,3,37,7.1999998,150,21,2,13,32,246,16,300,286,21,4,20.5,26.799999,141,280,16,1.8,2,7.0999999,141,1030,14,18.4,1.4
2022,"Single, no child, age>=55",36.751003,162.92,220.2,26.200001,4.3000002,37,2,349,45,250,4,130,100,10,75,200,225,14.2,125,40,75,15,95,25,82,69,11,0.5,3,3,80,32,13,30,2.3
2022,Couple with child(ren),110.25301,250.62,460.10001,62.5,12.5,10,1.3,61,12,100,9.6999998,160,95.300003,11,60,387,400,39.099998,250,133.2,76,13,110,168,193,117,25,11,3.4000001,4,194,26,18,28,2.3
2022,"Couple, no child",101.60571,398.95999,542.59998,122.2,16,35,5,300,33,260,15,137,135,20,85.900002,375,350,36,280,175,134,20,150,100,160,160,20.4,2.5,2.8,11,162,25,17,27.5,2.4000001
