year,Category,Before_Tax_Income,Net_Worth,Assets,Financial_Assets,Transaction_Accounts,Certificates_of_Deposit,Savings_Bonds,Directly_Held_Bonds,Directly_Held_Stocks,Pooled_Investment_Funds,Cash_Value_Life_Insurance,Other_Managed_Assets,Retirement_Accounts,Other_Financial_Assets,Stock_Holdings,Nonfinancial_Assets,Primary_Residence,Owned_Vehicles,Other_Residential_Real_Estate,Net_Equity_in_Nonres_Real_Estate,Business_Equity,Other_Non_Financial_Assets,Unrealized_Capital_Gains,Debt,Home_Secured_Debt,Other_Res_Real_Estate_Debt,Installment_Loans,Other_Lines_of_Credit,Credit_Card_Balances,Other_Debt,Mortgages_Home_Equity_Loans,Home_Equity_Lines_of_Credit,Vehicle_Installment_Loans,Education_Installment_Loans,Other_Installment_Loans
2004,No high school diploma,100,100,91.112091,77.351341,72.428085,5.5636454,4.2340746,0.37222707,4.651082,2.3088362,13.692165,3.0168433,16.253365,5.1856103,14.36507,81.918419,56.30423,70.087952,5.5308647,4.0274363,5.0238309,1.8847827,56.401085,53.377659,24.792356,0.27929717,27.95895,0.3425326,29.479736,5.6673112,22.505991,3.0307226,20.818031,3.3799555,8.4647369
2004,High school diploma,100,100,98.068001,92.910248,89.138557,12.859852,14.21134,0.44999817,12.411081,9.2282314,22.970123,5.4415393,43.813602,8.6932449,41.122822,92.370407,65.799438,87.609215,8.4288616,5.934329,11.543887,4.9714885,68.286194,73.246025,42.227852,2.1885424,44.277496,1.802319,48.181236,5.8858409,40.443676,6.4489484,36.482628,6.6068134,10.121432
2004,Some college,100,100,99.353004,97.086441,95.17794,11.005589,21.506853,1.0070639,19.287373,12.776253,24.411587,5.8620892,50.817581,13.609799,52.456898,93.485886,66.597336,87.935356,12.386851,8.5881996,11.335803,8.6075706,71.779037,85.227913,50.832226,4.642333,55.134487,1.6589025,55.833405,10.005261,49.443939,8.0523291,41.02478,18.866961,10.011117
2004,College degree,100,100,99.876366,99.876366,99.374863,17.227461,24.221169,4.5207667,37.549416,28.679668,30.143745,12.181486,71.065788,11.437607,74.761612,96.953033,80.296326,91.457458,20.294155,12.253396,20.649759,11.758036,86.330521,83.482246,62.119434,7.0754814,48.931526,1.8237875,44.32605,8.3838968,59.738884,13.727691,37.36446,20.575104,5.8920956
2007,No high school diploma,100,100,91.706726,79.702156,75.666229,9.454752,3.3656697,0.22165178,3.8811142,2.1751661,12.559366,1.7289943,21.605495,7.2942719,20.095779,80.865417,52.783295,73.70015,5.769228,2.6088686,5.8638649,2.0507486,54.003529,55.502705,26.018919,1.8434564,33.28199,1.8922758,26.878117,5.2625871,24.472166,3.1116841,23.524561,5.7457271,10.890888
2007,High school diploma,100,100,97.722725,93.289177,90.857086,14.087893,11.526893,0.5550257,9.342185,5.791389,22.589518,4.2054305,43.316784,8.274724,42.27882,92.187187,68.916763,87.474922,9.7550659,7.5190639,9.4859581,5.0429111,70.292206,75.071304,45.025944,3.2085867,46.024231,1.4361253,46.771717,6.4301786,42.350929,7.5557818,35.671139,8.7845669,11.543131
2007,Some college,100,100,98.663506,95.637718,94.113976,14.653397,18.180756,1.390458,16.941912,9.3539391,24.912222,6.2591681,55.231823,9.9656801,55.632648,92.423058,64.808891,88.407745,13.308854,7.1853299,13.493277,7.6110573,69.02919,83.362175,50.229393,5.8016787,55.366959,2.1683521,53.434483,8.8491564,47.369732,9.11555,39.843987,20.220051,11.02136
2007,College degree,100,100,99.776344,99.567558,99.512337,22.718756,21.172991,3.6102495,34.951118,23.660822,26.699661,9.1781807,76.445045,11.633662,78.683731,96.649948,78.876137,91.554764,21.95607,12.406633,21.757851,10.773898,85.44474,83.922043,61.922649,9.6618423,47.218956,1.612211,47.976738,6.2895508,59.83379,11.642113,35.183754,22.511915,8.0409708
2010,No high school diploma,100,100,92.522949,80.818192,77.460579,6.0066266,2.7051711,0.16328171,2.1486292,0.86932671,11.869649,3.0503733,17.091911,5.3056107,14.988798,82.211601,54.321091,76.196014,4.9561114,3.343256,5.1731873,1.280103,53.93541,56.387695,27.276428,1.1334286,34.719967,1.5560802,27.7337,4.8362303,25.778927,3.7779021,22.142248,5.3834796,15.255862
2010,High school diploma,100,100,96.474846,92.76059,90.048355,10.782261,9.1277952,0.21961081,8.0591879,3.2016301,19.768965,4.146894,40.564434,7.8983083,39.075333,90.473213,64.683105,85.845497,9.9922781,6.9252462,10.838005,4.7202926,67.069916,70.622795,42.04015,2.8210664,44.020752,1.6812371,36.914352,6.4329262,40.174122,5.6643548,29.945206,12.793084,13.683339
