Year,AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
2013,,,,,,,,47-2110,Electricians,broad,"542,680",0.8,,,,25.75,"53,560",0.5,14.74,18.28,24.28,31.90,40.32,"30,660","38,020","50,510","66,360","83,860",,
2013,,,,,,,,47-2111,Electricians,detailed,"542,680",0.8,,,,25.75,"53,560",0.5,14.74,18.28,24.28,31.90,40.32,"30,660","38,020","50,510","66,360","83,860",,
2013,,,,,,,,47-2120,Glaziers,broad,"44,050",3.5,,,,20.46,"42,560",1.3,11.47,14.80,18.08,23.58,34.63,"23,860","30,790","37,600","49,050","72,020",,
2013,,,,,,,,47-2121,Glaziers,detailed,"44,050",3.5,,,,20.46,"42,560",1.3,11.47,14.80,18.08,23.58,34.63,"23,860","30,790","37,600","49,050","72,020",,
2013,,,,,,,,47-2130,Insulation Workers,broad,"51,600",3.2,,,,20.38,"42,380",1.6,11.09,13.71,17.53,23.71,35.48,"23,070","28,520","36,450","49,320","73,790",,
2013,,,,,,,,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"23,850",4.5,,,,17.76,"36,940",1.7,10.32,12.51,15.81,20.34,29.23,"21,470","26,020","32,890","42,310","60,790",,
2013,,,,,,,,47-2132,"Insulation Workers, Mechanical",detailed,"27,740",4.5,,,,22.63,"47,060",2.3,12.21,15.23,19.47,28.19,39.52,"25,410","31,680","40,500","58,640","82,200",,
2013,,,,,,,,47-2140,Painters and Paperhangers,broad,"196,350",1.2,,,,18.88,"39,280",0.8,11.20,13.64,17.00,22.37,29.96,"23,290","28,380","35,370","46,520","62,310",,
2013,,,,,,,,47-2141,"Painters, Construction and Maintenance",detailed,"192,890",1.2,,,,18.89,"39,290",0.8,11.22,13.67,17.01,22.36,29.94,"23,340","28,420","35,390","46,520","62,280",,
2013,,,,,,,,47-2142,Paperhangers,detailed,"3,460",15.7,,,,18.47,"38,410",4.7,10.11,12.73,16.19,22.53,30.78,"21,030","26,480","33,670","46,860","64,030",,
2013,,,,,,,,47-2150,"Pipelayers, Plumbers, Pipefitters, and Steamfitters",broad,"392,460",1.1,,,,25.19,"52,390",0.5,13.56,17.35,23.31,31.51,40.44,"28,210","36,100","48,480","65,540","84,110",,
2013,,,,,,,,47-2151,Pipelayers,detailed,"41,080",2.4,,,,19.29,"40,120",0.8,11.51,13.67,17.44,23.56,31.17,"23,940","28,440","36,280","49,010","64,840",,
2013,,,,,,,,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"351,380",1.2,,,,25.88,"53,820",0.5,14.23,18.04,24.13,32.29,41.40,"29,590","37,530","50,180","67,150","86,120",,
2013,,,,,,,,47-2160,Plasterers and Stucco Masons,broad,"20,600",5.5,,,,19.95,"41,490",2.1,11.45,14.62,17.64,24.00,32.76,"23,820","30,420","36,680","49,920","68,140",,
2013,,,,,,,,47-2161,Plasterers and Stucco Masons,detailed,"20,600",5.5,,,,19.95,"41,490",2.1,11.45,14.62,17.64,24.00,32.76,"23,820","30,420","36,680","49,920","68,140",,
2013,,,,,,,,47-2170,Reinforcing Iron and Rebar Workers,broad,"17,280",6.7,,,,26.17,"54,430",3.0,12.49,15.33,24.52,35.11,43.60,"25,980","31,890","51,010","73,030","90,690",,
2013,,,,,,,,47-2171,Reinforcing Iron and Rebar Workers,detailed,"17,280",6.7,,,,26.17,"54,430",3.0,12.49,15.33,24.52,35.11,43.60,"25,980","31,890","51,010","73,030","90,690",,
2013,,,,,,,,47-2180,Roofers,broad,"99,060",1.8,,,,18.65,"38,790",0.8,11.10,13.53,17.08,22.62,28.51,"23,090","28,130","35,520","47,040","59,310",,
2013,,,,,,,,47-2181,Roofers,detailed,"99,060",1.8,,,,18.65,"38,790",0.8,11.10,13.53,17.08,22.62,28.51,"23,090","28,130","35,520","47,040","59,310",,
2013,,,,,,,,47-2210,Sheet Metal Workers,broad,"134,110",2.0,,,,22.81,"47,440",0.8,12.13,15.53,21.10,28.29,36.79,"25,220","32,310","43,890","58,840","76,530",,
2013,,,,,,,,47-2211,Sheet Metal Workers,detailed,"134,110",2.0,,,,22.81,"47,440",0.8,12.13,15.53,21.10,28.29,36.79,"25,220","32,310","43,890","58,840","76,530",,
2013,,,,,,,,47-2220,Structural Iron and Steel Workers,broad,"57,480",2.6,,,,24.80,"51,590",1.1,13.31,16.57,22.36,32.18,41.18,"27,680","34,480","46,520","66,930","85,660",,
2013,,,,,,,,47-2221,Structural Iron and Steel Workers,detailed,"57,480",2.6,,,,24.80,"51,590",1.1,13.31,16.57,22.36,32.18,41.18,"27,680","34,480","46,520","66,930","85,660",,
2013,,,,,,,,47-2230,Solar Photovoltaic Installers,broad,"4,130",11.1,,,,20.11,"41,820",2.3,13.80,16.05,19.04,22.94,28.15,"28,690","33,380","39,600","47,710","58,550",,
2013,,,,,,,,47-2231,Solar Photovoltaic Installers,detailed,"4,130",11.1,,,,20.11,"41,820",2.3,13.80,16.05,19.04,22.94,28.15,"28,690","33,380","39,600","47,710","58,550",,
2013,,,,,,,,47-3000,"Helpers, Construction Trades",minor,"216,320",1.4,,,,13.65,"28,400",0.4,8.94,10.51,12.97,16.02,18.89,"18,600","21,870","26,990","33,320","39,280",,
2013,,,,,,,,47-3010,"Helpers, Construction Trades",broad,"216,320",1.4,,,,13.65,"28,400",0.4,8.94,10.51,12.97,16.02,18.89,"18,600","21,870","26,990","33,320","39,280",,
2013,,,,,,,,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"24,280",3.6,,,,14.83,"30,860",1.2,9.54,11.13,13.59,17.14,22.19,"19,850","23,160","28,260","35,640","46,160",,
2013,,,,,,,,47-3012,Helpers--Carpenters,detailed,"37,400",3.0,,,,13.20,"27,450",0.9,8.85,10.29,12.54,15.36,18.34,"18,400","21,410","26,090","31,950","38,150",,
2013,,,,,,,,47-3013,Helpers--Electricians,detailed,"63,660",2.4,,,,13.91,"28,920",0.7,9.16,10.83,13.32,16.35,19.08,"19,050","22,530","27,720","34,020","39,690",,
2013,,,,,,,,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,"11,640",6.7,,,,12.68,"26,370",1.6,8.55,9.86,11.97,14.30,17.44,"17,790","20,510","24,900","29,740","36,270",,
2013,,,,,,,,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,"47,160",3.1,,,,13.69,"28,460",0.9,8.94,10.61,13.19,16.22,18.59,"18,600","22,070","27,430","33,730","38,660",,
2013,,,,,,,,47-3016,Helpers--Roofers,detailed,"13,130",5.4,,,,12.46,"25,910",1.4,8.58,9.80,11.69,14.43,17.44,"17,840","20,390","24,320","30,020","36,270",,
2013,,,,,,,,47-3019,"Helpers, Construction Trades, All Other",detailed,"19,050",6.6,,,,13.54,"28,160",1.2,8.68,10.19,12.73,15.97,19.29,"18,060","21,190","26,480","33,220","40,120",,
2013,,,,,,,,47-4000,Other Construction and Related Workers,minor,"379,760",0.9,,,,21.40,"44,500",0.4,11.67,14.84,19.40,26.29,34.75,"24,270","30,870","40,340","54,690","72,280",,
2013,,,,,,,,47-4010,Construction and Building Inspectors,broad,"87,620",1.3,,,,27.13,"56,430",0.5,15.79,20.24,26.18,33.32,41.06,"32,850","42,090","54,450","69,310","85,410",,
2013,,,,,,,,47-4011,Construction and Building Inspectors,detailed,"87,620",1.3,,,,27.13,"56,430",0.5,15.79,20.24,26.18,33.32,41.06,"32,850","42,090","54,450","69,310","85,410",,
2013,,,,,,,,47-4020,Elevator Installers and Repairers,broad,"21,270",4.2,,,,36.64,"76,220",1.0,20.79,29.84,37.81,43.87,51.98,"43,250","62,060","78,640","91,240","108,130",,
2013,,,,,,,,47-4021,Elevator Installers and Repairers,detailed,"21,270",4.2,,,,36.64,"76,220",1.0,20.79,29.84,37.81,43.87,51.98,"43,250","62,060","78,640","91,240","108,130",,
2013,,,,,,,,47-4030,Fence Erectors,broad,"19,960",5.4,,,,15.87,"33,000",1.5,9.75,11.93,15.02,18.38,22.76,"20,280","24,810","31,240","38,230","47,340",,
2013,,,,,,,,47-4031,Fence Erectors,detailed,"19,960",5.4,,,,15.87,"33,000",1.5,9.75,11.93,15.02,18.38,22.76,"20,280","24,810","31,240","38,230","47,340",,
2013,,,,,,,,47-4040,Hazardous Materials Removal Workers,broad,"40,290",3.5,,,,20.30,"42,220",0.9,12.27,14.52,18.23,25.35,32.01,"25,520","30,200","37,930","52,730","66,580",,
2013,,,,,,,,47-4041,Hazardous Materials Removal Workers,detailed,"40,290",3.5,,,,20.30,"42,220",0.9,12.27,14.52,18.23,25.35,32.01,"25,520","30,200","37,930","52,730","66,580",,
2013,,,,,,,,47-4050,Highway Maintenance Workers,broad,"139,070",0.9,,,,17.78,"36,980",0.3,10.88,13.66,17.25,21.29,25.75,"22,630","28,420","35,870","44,280","53,560",,
2013,,,,,,,,47-4051,Highway Maintenance Workers,detailed,"139,070",0.9,,,,17.78,"36,980",0.3,10.88,13.66,17.25,21.29,25.75,"22,630","28,420","35,870","44,280","53,560",,
2013,,,,,,,,47-4060,Rail-Track Laying and Maintenance Equipment Operators,broad,"15,590",9.8,,,,22.24,"46,260",2.5,13.89,17.99,22.25,26.87,31.00,"28,890","37,420","46,270","55,880","64,490",,
2013,,,,,,,,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,"15,590",9.8,,,,22.24,"46,260",2.5,13.89,17.99,22.25,26.87,31.00,"28,890","37,420","46,270","55,880","64,490",,
2013,,,,,,,,47-4070,Septic Tank Servicers and Sewer Pipe Cleaners,broad,"24,030",3.4,,,,17.63,"36,660",1.0,10.23,12.84,16.60,21.48,27.19,"21,280","26,700","34,520","44,680","56,550",,
2013,,,,,,,,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,"24,030",3.4,,,,17.63,"36,660",1.0,10.23,12.84,16.60,21.48,27.19,"21,280","26,700","34,520","44,680","56,550",,
2013,,,,,,,,47-4090,Miscellaneous Construction and Related Workers,broad,"31,920",3.8,,,,18.51,"38,510",1.3,10.62,13.33,16.92,21.92,28.70,"22,100","27,720","35,200","45,590","59,700",,
2013,,,,,,,,47-4091,Segmental Pavers,detailed,"1,110",24.8,,,,16.97,"35,290",3.8,8.66,11.92,15.77,18.97,26.87,"18,020","24,790","32,800","39,470","55,890",,
2013,,,,,,,,47-4099,"Construction and Related Workers, All Other",detailed,"30,810",3.8,,,,18.57,"38,620",1.3,10.71,13.37,16.97,21.98,28.76,"22,270","27,810","35,300","45,720","59,810",,
2013,,,,,,,,47-5000,Extraction Workers,minor,"263,940",1.6,,,,21.66,"45,050",0.7,12.47,15.55,19.84,25.74,32.24,"25,930","32,350","41,270","53,530","67,060",,
2013,,,,,,,,47-5010,"Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining",broad,"108,790",2.6,,,,24.79,"51,570",1.2,14.59,17.32,21.79,28.17,36.43,"30,350","36,020","45,320","58,590","75,770",,
2013,,,,,,,,47-5011,"Derrick Operators, Oil and Gas",detailed,"22,400",5.7,,,,23.48,"48,830",1.1,15.56,18.58,22.64,27.40,32.64,"32,370","38,660","47,090","56,980","67,900",,
2013,,,,,,,,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,"27,130",5.6,,,,29.38,"61,110",2.8,15.00,18.69,24.79,33.76,44.27,"31,190","38,870","51,570","70,220","92,080",,
2013,,,,,,,,47-5013,"Service Unit Operators, Oil, Gas, and Mining",detailed,"59,260",3.5,,,,23.19,"48,230",1.3,13.85,16.57,20.57,26.52,35.18,"28,810","34,470","42,790","55,160","73,180",,
2013,,,,,,,,47-5020,"Earth Drillers, Except Oil and Gas",broad,"17,620",4.0,,,,22.15,"46,060",1.5,13.58,16.31,20.48,26.49,33.36,"28,240","33,920","42,600","55,110","69,380",,
2013,,,,,,,,47-5021,"Earth Drillers, Except Oil and Gas",detailed,"17,620",4.0,,,,22.15,"46,060",1.5,13.58,16.31,20.48,26.49,33.36,"28,240","33,920","42,600","55,110","69,380",,
2013,,,,,,,,47-5030,"Explosives Workers, Ordnance Handling Experts, and Blasters",broad,"6,540",5.9,,,,24.19,"50,310",1.8,16.02,19.18,23.69,28.19,33.56,"33,330","39,890","49,270","58,630","69,810",,
2013,,,,,,,,47-5031,"Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,"6,540",5.9,,,,24.19,"50,310",1.8,16.02,19.18,23.69,28.19,33.56,"33,330","39,890","49,270","58,630","69,810",,
2013,,,,,,,,47-5040,Mining Machine Operators,broad,"21,780",3.9,,,,23.71,"49,320",1.2,15.00,19.24,24.24,28.04,32.54,"31,190","40,030","50,410","58,320","67,680",,
2013,,,,,,,,47-5041,Continuous Mining Machine Operators,detailed,"12,180",5.4,,,,23.98,"49,870",1.6,15.04,19.28,24.43,28.35,33.09,"31,290","40,100","50,820","58,960","68,820",,
2013,,,,,,,,47-5042,Mine Cutting and Channeling Machine Operators,detailed,"6,850",6.5,,,,23.31,"48,490",1.9,14.63,19.05,23.96,27.72,31.76,"30,440","39,620","49,840","57,660","66,070",,
2013,,,,,,,,47-5049,"Mining Machine Operators, All Other",detailed,"2,740",9.2,,,,23.55,"48,990",1.9,15.63,19.58,24.10,27.55,31.04,"32,500","40,730","50,130","57,300","64,570",,
2013,,,,,,,,47-5050,"Rock Splitters, Quarry",broad,"4,130",7.2,,,,16.51,"34,350",2.2,10.24,12.74,15.77,19.43,24.99,"21,300","26,500","32,790","40,410","51,980",,
2013,,,,,,,,47-5051,"Rock Splitters, Quarry",detailed,"4,130",7.2,,,,16.51,"34,350",2.2,10.24,12.74,15.77,19.43,24.99,"21,300","26,500","32,790","40,410","51,980",,
2013,,,,,,,,47-5060,"Roof Bolters, Mining",broad,"5,880",5.4,,,,26.25,"54,590",1.1,21.82,24.13,26.34,28.54,32.42,"45,380","50,200","54,780","59,360","67,430",,
2013,,,,,,,,47-5061,"Roof Bolters, Mining",detailed,"5,880",5.4,,,,26.25,"54,590",1.1,21.82,24.13,26.34,28.54,32.42,"45,380","50,200","54,780","59,360","67,430",,
2013,,,,,,,,47-5070,"Roustabouts, Oil and Gas",broad,"68,230",3.3,,,,17.39,"36,170",0.8,10.98,13.32,16.62,20.73,25.56,"22,850","27,710","34,560","43,120","53,170",,
2013,,,,,,,,47-5071,"Roustabouts, Oil and Gas",detailed,"68,230",3.3,,,,17.39,"36,170",0.8,10.98,13.32,16.62,20.73,25.56,"22,850","27,710","34,560","43,120","53,170",,
2013,,,,,,,,47-5080,Helpers--Extraction Workers,broad,"23,020",4.4,,,,16.89,"35,120",1.1,10.79,13.18,16.30,20.07,24.32,"22,450","27,420","33,910","41,750","50,580",,
2013,,,,,,,,47-5081,Helpers--Extraction Workers,detailed,"23,020",4.4,,,,16.89,"35,120",1.1,10.79,13.18,16.30,20.07,24.32,"22,450","27,420","33,910","41,750","50,580",,
2013,,,,,,,,47-5090,Miscellaneous Extraction Workers,broad,"7,960",9.6,,,,19.73,"41,040",2.6,11.79,14.53,19.02,22.79,28.09,"24,530","30,230","39,570","47,400","58,430",,
2013,,,,,,,,47-5099,"Extraction Workers, All Other",detailed,"7,960",9.6,,,,19.73,"41,040",2.6,11.79,14.53,19.02,22.79,28.09,"24,530","30,230","39,570","47,400","58,430",,
2013,,,,,,,,49-0000,"Installation, Maintenance, and Repair Occupations",major,"5,138,130",0.3,,,,21.35,"44,420",0.1,11.01,14.69,19.92,26.95,34.18,"22,900","30,550","41,440","56,050","71,090",,
2013,,,,,,,,49-1000,"Supervisors of Installation, Maintenance, and Repair Workers",minor,"428,620",0.5,,,,30.52,"63,490",0.2,17.71,22.51,29.43,37.04,45.23,"36,830","46,820","61,220","77,050","94,070",,
2013,,,,,,,,49-1010,"First-Line Supervisors of Mechanics, Installers, and Repairers",broad,"428,620",0.5,,,,30.52,"63,490",0.2,17.71,22.51,29.43,37.04,45.23,"36,830","46,820","61,220","77,050","94,070",,
2013,,,,,,,,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"428,620",0.5,,,,30.52,"63,490",0.2,17.71,22.51,29.43,37.04,45.23,"36,830","46,820","61,220","77,050","94,070",,
2013,,,,,,,,49-2000,"Electrical and Electronic Equipment Mechanics, Installers, and Repairers",minor,"570,200",0.9,,,,23.50,"48,880",0.3,12.70,16.67,22.56,30.08,35.49,"26,420","34,680","46,930","62,570","73,810",,
2013,,,,,,,,49-2010,"Computer, Automated Teller, and Office Machine Repairers",broad,"110,850",2.0,,,,18.42,"38,310",0.6,10.52,13.41,17.50,22.29,27.83,"21,890","27,890","36,390","46,360","57,880",,
2013,,,,,,,,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"110,850",2.0,,,,18.42,"38,310",0.6,10.52,13.41,17.50,22.29,27.83,"21,890","27,890","36,390","46,360","57,880",,
2013,,,,,,,,49-2020,Radio and Telecommunications Equipment Installers and Repairers,broad,"223,440",1.5,,,,25.80,"53,670",0.5,14.64,18.91,26.05,32.80,36.34,"30,460","39,340","54,180","68,230","75,580",,
2013,,,,,,,,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,"14,090",4.5,,,,23.26,"48,380",1.3,12.97,16.71,22.24,29.93,35.17,"26,990","34,750","46,260","62,240","73,150",,
2013,,,,,,,,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"209,350",1.5,,,,25.98,"54,030",0.5,14.77,19.12,26.32,32.93,36.39,"30,710","39,760","54,760","68,490","75,690",,
2013,,,,,,,,49-2090,"Miscellaneous Electrical and Electronic Equipment Mechanics, Installers, and Repairers",broad,"235,910",1.2,,,,23.71,"49,320",0.4,12.97,17.09,22.89,29.33,35.69,"26,970","35,540","47,610","61,000","74,230",,
2013,,,,,,,,49-2091,Avionics Technicians,detailed,"17,310",4.4,,,,27.38,"56,940",1.2,17.76,22.81,26.92,32.91,38.25,"36,950","47,450","55,990","68,460","79,560",,
2013,,,,,,,,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,"18,490",5.4,,,,19.47,"40,500",1.2,11.14,14.62,18.28,23.33,29.12,"23,170","30,400","38,030","48,530","60,570",,
2013,,,,,,,,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,"15,340",5.0,,,,25.95,"53,970",1.2,16.52,20.58,25.40,30.99,35.97,"34,370","42,810","52,830","64,460","74,810",,
2013,,,,,,,,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"67,410",1.7,,,,26.07,"54,230",0.7,15.91,20.39,25.67,30.82,36.13,"33,090","42,410","53,400","64,110","75,150",,
2013,,,,,,,,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,"23,210",3.7,,,,32.82,"68,270",0.7,23.12,28.88,33.52,37.90,43.23,"48,090","60,070","69,720","78,820","89,910",,
2013,,,,,,,,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,"11,900",5.9,,,,16.14,"33,570",2.5,8.84,11.26,15.02,18.60,24.40,"18,400","23,410","31,230","38,680","50,750",,
2013,,,,,,,,49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,"26,960",4.8,,,,17.94,"37,310",1.1,10.34,13.24,17.15,21.97,27.13,"21,500","27,540","35,660","45,700","56,440",,
2013,,,,,,,,49-2098,Security and Fire Alarm Systems Installers,detailed,"55,300",2.5,,,,21.09,"43,870",0.8,12.75,16.10,20.19,25.28,30.79,"26,530","33,490","42,000","52,590","64,050",,
2013,,,,,,,,49-3000,"Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",minor,"1,463,720",0.4,,,,19.87,"41,330",0.2,10.43,13.81,18.63,24.90,30.82,"21,700","28,720","38,740","51,800","64,110",,
2013,,,,,,,,49-3010,Aircraft Mechanics and Service Technicians,broad,"115,410",2.0,,,,27.70,"57,610",0.8,16.63,22.02,26.91,33.33,40.85,"34,580","45,810","55,980","69,320","84,960",,
2013,,,,,,,,49-3011,Aircraft Mechanics and Service Technicians,detailed,"115,410",2.0,,,,27.70,"57,610",0.8,16.63,22.02,26.91,33.33,40.85,"34,580","45,810","55,980","69,320","84,960",,
2013,,,,,,,,49-3020,Automotive Technicians and Repairers,broad,"755,550",0.5,,,,19.17,"39,880",0.3,10.19,13.32,17.78,23.59,29.70,"21,200","27,710","36,990","49,070","61,780",,
2013,,,,,,,,49-3021,Automotive Body and Related Repairers,detailed,"134,650",1.3,,,,20.49,"42,620",0.7,11.32,14.67,18.68,24.90,32.22,"23,550","30,520","38,850","51,790","67,010",,
2013,,,,,,,,49-3022,Automotive Glass Installers and Repairers,detailed,"15,910",6.6,,,,15.89,"33,050",1.5,9.55,12.13,15.54,18.95,22.63,"19,860","25,230","32,310","39,420","47,080",,
2013,,,,,,,,49-3023,Automotive Service Technicians and Mechanics,detailed,"604,990",0.6,,,,18.97,"39,450",0.3,10.06,13.10,17.65,23.49,29.43,"20,920","27,250","36,710","48,860","61,210",,
2013,,,,,,,,49-3030,Bus and Truck Mechanics and Diesel Engine Specialists,broad,"238,150",1.0,,,,21.21,"44,120",0.3,13.11,16.34,20.54,25.78,30.66,"27,270","33,980","42,730","53,610","63,760",,
2013,,,,,,,,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"238,150",1.0,,,,21.21,"44,120",0.3,13.11,16.34,20.54,25.78,30.66,"27,270","33,980","42,730","53,610","63,760",,
2013,,,,,,,,49-3040,Heavy Vehicle and Mobile Equipment Service Technicians and Mechanics,broad,"170,720",1.2,,,,21.98,"45,710",0.4,13.55,16.93,21.55,26.54,31.18,"28,180","35,220","44,830","55,200","64,840",,
2013,,,,,,,,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,"34,840",2.2,,,,17.50,"36,390",0.6,11.03,13.62,17.05,20.95,24.77,"22,940","28,320","35,470","43,580","51,510",,
2013,,,,,,,,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"116,590",1.4,,,,23.00,"47,830",0.4,15.01,18.14,22.53,27.29,32.31,"31,230","37,740","46,870","56,760","67,210",,
2013,,,,,,,,49-3043,Rail Car Repairers,detailed,"19,290",4.9,,,,23.89,"49,700",1.4,14.81,19.41,24.33,28.21,32.82,"30,800","40,370","50,600","58,680","68,270",,
2013,,,,,,,,49-3050,Small Engine Mechanics,broad,"62,860",1.8,,,,16.63,"34,590",0.6,9.85,12.39,15.86,20.01,24.90,"20,490","25,760","32,980","41,630","51,790",,
2013,,,,,,,,49-3051,Motorboat Mechanics and Service Technicians,detailed,"19,650",4.1,,,,17.99,"37,430",1.1,10.42,13.57,17.35,21.77,27.00,"21,670","28,230","36,090","45,280","56,170",,
2013,,,,,,,,49-3052,Motorcycle Mechanics,detailed,"14,960",3.6,,,,17.02,"35,400",1.1,10.06,12.56,16.15,20.49,25.64,"20,930","26,120","33,590","42,620","53,330",,
2013,,,,,,,,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,"28,250",2.8,,,,15.47,"32,180",0.6,9.57,11.73,14.68,18.26,22.64,"19,900","24,400","30,540","37,980","47,090",,
2013,,,,,,,,49-3090,"Miscellaneous Vehicle and Mobile Equipment Mechanics, Installers, and Repairers",broad,"121,020",2.1,,,,12.82,"26,660",0.6,8.51,9.71,11.72,14.80,18.72,"17,700","20,200","24,380","30,780","38,940",,
2013,,,,,,,,49-3091,Bicycle Repairers,detailed,"10,450",6.8,,,,12.58,"26,160",1.2,8.62,10.00,12.22,14.48,17.62,"17,920","20,800","25,420","30,110","36,650",,
2013,,,,,,,,49-3092,Recreational Vehicle Service Technicians,detailed,"11,200",5.2,,,,17.69,"36,790",1.1,10.94,13.59,16.89,20.96,26.11,"22,760","28,260","35,140","43,590","54,300",,
2013,,,,,,,,49-3093,Tire Repairers and Changers,detailed,"99,370",2.3,,,,12.29,"25,570",0.6,8.43,9.53,11.34,14.20,17.86,"17,540","19,830","23,590","29,530","37,160",,
2013,,,,,,,,49-9000,"Other Installation, Maintenance, and Repair Occupations",minor,"2,675,590",0.3,,,,20.24,"42,100",0.2,10.68,14.07,18.85,25.45,32.25,"22,220","29,260","39,210","52,930","67,070",,
2013,,,,,,,,49-9010,Control and Valve Installers and Repairers,broad,"57,990",2.4,,,,23.83,"49,570",0.9,13.00,16.60,22.36,30.43,36.74,"27,030","34,530","46,500","63,290","76,410",,
2013,,,,,,,,49-9011,Mechanical Door Repairers,detailed,"17,050",5.7,,,,18.75,"39,000",1.5,11.57,14.21,17.63,22.11,27.91,"24,060","29,550","36,670","45,990","58,050",,
2013,,,,,,,,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,"40,940",2.4,,,,25.95,"53,970",0.9,14.25,18.58,25.47,32.89,39.01,"29,640","38,650","52,980","68,410","81,150",,
2013,,,,,,,,49-9020,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",broad,"251,700",1.4,,,,22.17,"46,110",0.5,13.08,16.43,21.10,27.23,33.53,"27,210","34,170","43,880","56,650","69,740",,
2013,,,,,,,,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"251,700",1.4,,,,22.17,"46,110",0.5,13.08,16.43,21.10,27.23,33.53,"27,210","34,170","43,880","56,650","69,740",,
2013,,,,,,,,49-9030,Home Appliance Repairers,broad,"32,920",4.9,,,,17.89,"37,220",1.3,9.52,12.74,16.90,21.69,27.96,"19,810","26,500","35,150","45,100","58,160",,
2013,,,,,,,,49-9031,Home Appliance Repairers,detailed,"32,920",4.9,,,,17.89,"37,220",1.3,9.52,12.74,16.90,21.69,27.96,"19,810","26,500","35,150","45,100","58,160",,
2013,,,,,,,,49-9040,"Industrial Machinery Installation, Repair, and Maintenance Workers",broad,"436,800",0.7,,,,23.24,"48,340",0.3,14.23,17.75,22.44,28.07,34.13,"29,600","36,920","46,670","58,380","70,980",,
2013,,,,,,,,49-9041,Industrial Machinery Mechanics,detailed,"306,860",0.9,,,,23.83,"49,560",0.3,14.95,18.42,23.03,28.55,34.58,"31,090","38,320","47,910","59,380","71,930",,
2013,,,,,,,,49-9043,"Maintenance Workers, Machinery",detailed,"89,510",1.3,,,,20.68,"43,010",0.4,12.43,15.78,20.00,25.02,29.38,"25,850","32,810","41,600","52,040","61,110",,
2013,,,,,,,,49-9044,Millwrights,detailed,"38,680",2.9,,,,24.58,"51,130",0.9,14.78,18.75,24.05,30.63,35.41,"30,730","39,000","50,030","63,710","73,650",,
2013,,,,,,,,49-9045,"Refractory Materials Repairers, Except Brickmasons",detailed,"1,750",9.5,,,,20.87,"43,410",1.7,13.64,17.24,20.78,24.09,28.15,"28,380","35,850","43,220","50,120","58,540",,
2013,,,,,,,,49-9050,Line Installers and Repairers,broad,"231,400",1.5,,,,27.83,"57,890",0.5,14.89,19.77,28.72,34.91,41.25,"30,980","41,110","59,750","72,600","85,790",,
2013,,,,,,,,49-9051,Electrical Power-Line Installers and Repairers,detailed,"111,350",1.8,,,,30.47,"63,380",0.6,17.49,23.78,30.85,36.68,43.82,"36,370","49,470","64,170","76,300","91,150",,
2013,,,,,,,,49-9052,Telecommunications Line Installers and Repairers,detailed,"120,050",2.3,,,,25.38,"52,790",0.7,13.54,17.32,25.30,33.25,37.20,"28,160","36,020","52,630","69,150","77,370",,
