"","date","CA","CA_yoy_raw","US","US_yoy_raw","CA_Share","US_X_CA_yoy_raw","CA_yoy_pct","US_yoy_pct","US_X_CA_yoy_pct"
"286",2013-10-01,421.8,25.9,2626.6,110.8,0.160587832178482,84.8999999999997,0.0620805369127518,0.265580057526366,0.0400490589178733
"287",2013-11-01,426.6,29.1,2638.3,108.5,0.161695030891104,79.4,0.0689900426742533,0.257230915125652,0.0372367865684942
"288",2013-12-01,428.5,29.1,2641.2,102.9,0.16223686203241,73.7999999999996,0.0682137834036569,0.241209563994373,0.0345037168638084
"289",2014-01-01,427,30.5,2637.7,109.9,0.161883459074193,79.3999999999996,0.0711785297549592,0.256476079346557,0.0372542579646224
"290",2014-02-01,431,30.5,2644.3,102.5,0.162992096206936,72,0.0714285714285714,0.240046838407494,0.0336244337551954
"291",2014-03-01,433.6,31.4,2646.5,102.2,0.163839032684678,70.7999999999998,0.0728538283062645,0.237122969837587,0.0330516782596516
"292",2014-04-01,436.4,32.8,2674.7,114,0.163158485063746,81.2,0.0756457564575646,0.262915129151292,0.0376431319827545
"293",2014-05-01,440.8,33.9,2692.6,119.6,0.16370794028077,85.6999999999999,0.0776810265811182,0.274060494958753,0.0395641937122016
"294",2014-06-01,447,35.8,2710.5,121.3,0.164914222468179,85.5000000000002,0.0812159709618875,0.275181488203267,0.0392561983471074
"295",2014-07-01,453.3,36.7,2738.1,126.1,0.165552755560425,89.3999999999999,0.082102908277405,0.282102908277405,0.0407215086089094
"296",2014-08-01,458,38.3,2751.9,134.2,0.166430466223337,95.9000000000003,0.0844915067284359,0.296051180233841,0.0436305732484077
"297",2014-09-01,455.4,38.2,2741.4,141.4,0.166119500984898,103.2,0.083406113537118,0.308733624454149,0.0472787245739416
"298",2014-10-01,460.6,38.8,2775.3,148.7,0.165964039923612,109.9,0.0851998243302591,0.326526130873957,0.0498457910014514
"299",2014-11-01,464.8,38.2,2795.5,157.2,0.166267215167233,119,0.0829353017802866,0.341293964394268,0.0538047655649498
"300",2014-12-01,467.8,39.3,2807.8,166.6,0.166607308212836,127.3,0.084552495697074,0.358433734939759,0.0575315225742305
"301",2015-01-01,468.8,41.8,2811.9,174.2,0.166720011380206,132.4,0.089354424967935,0.372381359555366,0.0598905324105487
"302",2015-02-01,472.9,41.9,2822.1,177.8,0.167570249105276,135.9,0.0893771331058021,0.379266211604095,0.0614015271314325
"303",2015-03-01,474.6,41.0000000000001,2825.7,179.2,0.167958381993842,138.2,0.0866990907168536,0.378938464791711,0.0624519860816125
"304",2015-04-01,480.9,44.4999999999999,2853.2,178.5,0.168547595682041,134,0.0937631689844078,0.376106194690265,0.0598668632444266
"305",2015-05-01,485,44.2,2862.1,169.5,0.169455993850669,125.3,0.0919110002079434,0.352464129756706,0.0556443733901768
"306",2015-06-01,491.3,44.3,2882.5,172,0.170442324371206,127.7,0.091340206185567,0.354639175257732,0.0564170532361386
"307",2015-07-01,500.9,47.6,2916.9,178.8,0.171723404984744,131.2,0.0968858131487889,0.363932424180745,0.0574229691876752
"308",2015-08-01,503.3,45.3,2921,169.1,0.172304005477576,123.8,0.0904372130165702,0.337592333799161,0.0539692227211298
"309",2015-09-01,500.2,44.8,2905.8,164.4,0.172138481657375,119.6,0.0890125173852573,0.326644148619114,0.0523184601924761
"310",2015-10-01,503.4,42.8,2936.2,160.9,0.17144608677883,118.1,0.0855657736905237,0.321671331467413,0.0510217306778416
"311",2015-11-01,504.5,39.7,2948.5,153,0.171103951161608,113.3,0.0788637266587207,0.303933253873659,0.0486120049770456
"312",2015-12-01,505.3,37.5,2942.3,134.5,0.171736396696462,97,0.0743310208126858,0.266600594648166,0.0414529914529915
"313",2016-01-01,507,38.2,2937.1,125.2,0.172619250280889,86.9999999999998,0.0755986542647932,0.247773599841678,0.0371302974691648
"314",2016-02-01,509.1,36.2,2946.9,124.8,0.172757813295327,88.6000000000002,0.0714003944773175,0.246153846153847,0.0377149667972077
"315",2016-03-01,508.6,33.9999999999999,2943.5,117.8,0.172787497876677,83.7999999999998,0.0667845217049694,0.231388725201335,0.0356428905618645
"316",2016-04-01,515,34.1,2973.1,119.9,0.173219871514581,85.8000000000001,0.0670467951238695,0.235745182854896,0.0361674324495216
"317",2016-05-01,516.8,31.8000000000001,2981.9,119.8,0.173312317649821,88.0000000000001,0.0617475728155341,0.232621359223301,0.03701989819528
"318",2016-06-01,521.5,30.2,3004.7,122.2,0.173561420441309,91.9999999999998,0.0584365325077399,0.236455108359133,0.038474406155905
"319",2016-07-01,530.9,30,3031.2,114.3,0.175145157033518,84.2999999999997,0.0575263662511985,0.219175455417066,0.0348923841059601
"320",2016-08-01,531.8,28.4999999999999,3042.5,121.5,0.174790468364832,93.0000000000001,0.0536824260689394,0.228856658504426,0.0384663109566944
"321",2016-09-01,526.3,26.0999999999999,3030.9,125.1,0.173644791975981,99,0.049078600977811,0.235238811583302,0.0411539740605254
"322",2016-10-01,528.2,24.8,3058.4,122.2,0.172704682186764,97.4000000000003,0.0471214136424092,0.232186965608969,0.0400361723117398
"323",2016-11-01,531.7,27.2,3062,113.5,0.173644676681907,86.3,0.0514956455887922,0.21488072699735,0.0353109656301146
"324",2016-12-01,531,25.7,3066.3,124,0.173172879366011,98.3000000000005,0.0483355275531314,0.233214218544293,0.0403364792778008
"325",2017-01-01,535.2,28.2,3068.3,131.2,0.174428836815175,103,0.0531073446327684,0.24708097928437,0.0423850870334556
"326",2017-02-01,539.1,30,3079.3,132.4,0.175072256681713,102.4,0.0560538116591928,0.247384155455904,0.0420050865534497
"327",2017-03-01,544.7,36.1,3064.9,121.4,0.177721948513818,85.3000000000001,0.0669634576145427,0.225190131700983,0.0350322395170234
"328",2017-04-01,551.6,36.6,3081,107.9,0.179032781564427,71.3000000000001,0.0671929502478429,0.198090692124105,0.0290061429559417
"329",2017-05-01,553.8,37,3091.7,109.8,0.179124753371931,72.8000000000002,0.0670775924583031,0.199057287889776,0.029532270496126
"330",2017-06-01,563.5,42,3111.7,107,0.181090722113314,65,0.075839653304442,0.193210545323221,0.0261759020618557
"331",2017-07-01,572.4,41.5,3140.9,109.7,0.182240759018116,68.2000000000003,0.0736468500443656,0.194676131322095,0.027276726792785
"332",2017-08-01,573.7,41.9000000000001,3149.4,106.9,0.182161681590144,65,0.0732005590496158,0.18675751222921,0.0258891942486159
"333",2017-09-01,568.8,42.5000000000001,3131.7,100.8,0.181626592585497,58.2999999999996,0.0740805298936729,0.175701586194875,0.0232771700071865
"334",2017-10-01,572.2,44.0000000000001,3164.1,105.7,0.180841313485667,61.6999999999997,0.0773558368495079,0.185829817158931,0.0243854240771478
"335",2017-11-01,574.9,43.1999999999999,3172.8,110.8,0.181196419566314,67.6000000000003,0.0754980775952463,0.193638587906327,0.0267161996601193
"336",2017-12-01,576.4,45.4,3170.4,104.099999999999,0.181806712086803,58.6999999999995,0.0789702556966429,0.181074969559923,0.02315307853114
"337",2018-01-01,570.6,35.4,3173.7,105.4,0.17979015029776,69.9999999999997,0.0614156835530881,0.182859125607217,0.0276341241956494
"338",2018-02-01,575,35.9,3193.2,113.900000000001,0.180070149066767,78.0000000000006,0.0629162285313704,0.199614440939363,0.0307062436028661
"339",2018-03-01,574.6,29.9000000000001,3187,122.1,0.180294948227173,92.1999999999998,0.0520000000000002,0.212347826086956,0.0365843980636457
"340",2018-04-01,581.2,29.6,3208.4,127.4,0.181149482608154,97.8000000000001,0.0515140967629656,0.221719457013575,0.0386652961176563
"341",2018-05-01,585.1,31.3,3224.5,132.8,0.181454489068073,101.5,0.0538540949759118,0.22849277357192,0.0399936955750818
"342",2018-06-01,594.9,31.4,3249.6,137.9,0.183068685376662,106.5,0.0536660399931635,0.2356862074859,0.0417942076760066
"343",2018-07-01,604,31.6,3282.3,141.4,0.18401730493861,109.8,0.0531181711211969,0.237687006219533,0.0427486860035041
"344",2018-08-01,607.9,34.1999999999999,3287.4,138,0.184918172415891,103.8,0.0566225165562913,0.228476821192053,0.0402997243467796
"345",2018-09-01,603.3,34.4999999999999,3268.4,136.7,0.184585730020805,102.2,0.0567527553873991,0.224872511926304,0.0398767021733196
"346",2018-10-01,609.2,37,3309.7,145.6,0.184065020998882,108.6,0.0613293552129952,0.24133930051384,0.0418997646514142
"347",2018-11-01,614.2,39.3000000000001,3332.4,159.6,0.18431160725003,120.3,0.0645108338804991,0.261982928430729,0.0463066322799183
"348",2018-12-01,615.3,38.9000000000001,3326.1,155.7,0.184991431406151,116.8,0.0633344187561056,0.253500488440248,0.0450269853508096
"349",2019-01-01,615.3,44.6999999999999,3316.9,143.2,0.18550453736923,98.4999999999999,0.0726474890297415,0.232732000650089,0.0378394990588143
"350",2019-02-01,619.7,44.6999999999999,3334.5,141.3,0.185844954266007,96.5999999999998,0.0726474890297415,0.229644076060458,0.0368955771140478
"351",2019-03-01,620.7,46.0999999999999,3333,146,0.186228622862286,99.9000000000001,0.0743908342746489,0.235597869937066,0.0382406982085439
"352",2019-04-01,625.3,44.0999999999999,3366.9,158.5,0.185719801597909,114.4,0.071048815853069,0.255356855163525,0.0435444579780757
"353",2019-05-01,628.4,43.3,3385.1,160.6,0.185637056512363,117.3,0.0692467615544538,0.25683671837518,0.0444419186178676
"354",2019-06-01,635.7,40.8000000000001,3409.7,160.1,0.186438689620788,119.3,0.0649267982176958,0.254774029280713,0.0449391645006969
"355",2019-07-01,646.2,42.1999999999999,3455,172.7,0.187033285094067,130.5,0.0663835142362749,0.271669026270253,0.0487249374603293
"356",2019-08-01,648.2,40.3,3468.4,181,0.186887325567985,140.7,0.0623645930052615,0.280099040544723,0.0525097966038441
"357",2019-09-01,641.4,38.1,3442.1,173.7,0.186339734464426,135.6,0.058778154890466,0.267972847886455,0.0508798919365125
"358",2019-10-01,648.3,39.0999999999999,3473.8,164.1,0.186625597328574,125,0.0609603991269097,0.255846585594013,0.0462877244954638
"359",2019-11-01,653.4,39.1999999999999,3493.8,161.4,0.187017001545595,122.2,0.0604658337189572,0.248958815363258,0.044956221028622
"360",2019-12-01,653.2,37.9,3476.4,150.3,0.187895524105396,112.4,0.0580042852770125,0.230027548209367,0.0414637745315037
"361",2020-01-01,651.3,36,3492.1,175.2,0.186506686521005,139.2,0.0551132884262094,0.26821800367422,0.0515250222090616
"362",2020-02-01,654.7,35.0000000000001,3508.1,173.6,0.186625238733217,138.6,0.0537386764931677,0.266543835406111,0.0510534846029175
"363",2020-03-01,653.9,33.2,3485.7,152.7,0.187595031127177,119.5,0.0507102489689935,0.233236596914618,0.0440585480957121
"364",2020-04-01,646.5,21.2,3435.1,68.2000000000003,0.188204127972985,47.0000000000002,0.0324208594586329,0.104297293164093,0.0171432740005836
"365",2020-05-01,646.9,18.5,3417.4,32.3000000000002,0.189295955989934,13.8000000000002,0.02861562258314,0.0499613302397528,0.00500598541734689
"366",2020-06-01,646.4,10.6999999999999,3429.4,19.7000000000003,0.188487782119321,9.00000000000034,0.0165404235585097,0.0304529293553877,0.00324441240086518
"367",2020-07-01,652.4,6.20000000000005,3457.8,2.79999999999973,0.188674879981491,-3.40000000000032,0.00959158415841591,0.00433168316831641,-0.00121048134434653
"368",2020-08-01,653,4.80000000000007,3467.9,-0.5,0.188298393840653,-5.30000000000007,0.00735744941753536,-0.000766400980993256,-0.00187929934047237
"369",2020-09-01,647.4,6,3459.8,17.6999999999998,0.187120642811723,11.6999999999998,0.00918836140888208,0.0271056661562019,0.00417752704680966
"370",2020-10-01,653.2,4.90000000000009,3507.8,34,0.186213581161982,29.0999999999999,0.00756873648439928,0.0525177633611369,0.0102990621129002
"371",2020-11-01,653.2,-0.199999999999932,3522.7,28.8999999999996,0.185425951684787,29.0999999999996,-0.000306184935701059,0.0442437232088176,0.0102450359104351
"372",2020-12-01,654.6,1.39999999999998,3534.3,57.8999999999996,0.185213479331126,56.4999999999997,0.00214329454990811,0.0886405388854863,0.0200127514876736
"373",2021-01-01,648.9,-2.39999999999998,3545.1,53,0.183041381061183,55.4,-0.00366636113657192,0.0809654750992973,0.0195015488594761
"374",2021-02-01,652.8,-1.90000000000009,3570.6,62.4999999999995,0.182826415728449,64.3999999999996,-0.00292803205424579,0.0963168438896587,0.0225695661316323
"375",2021-03-01,653.1,-0.799999999999955,3570,84.3000000000002,0.182941176470588,85.1000000000001,-0.00122549019607836,0.129136029411765,0.0300515573133697
"376",2021-04-01,655.1,8.60000000000002,3619.2,184.099999999999,0.181006852343059,175.499999999999,0.013167968151891,0.281886387995712,0.06293480599584
"377",2021-05-01,656.6,9.70000000000005,3630.4,213,0.180861613045394,203.3,0.014806899709968,0.325141199816822,0.0733802562714312
"378",2021-06-01,660,13.6,3664.6,235.2,0.180101511761174,221.6,0.0207127627170271,0.35820895522388,0.0796263025512037
"379",2021-07-01,668.9,16.5,3723,265.2,0.179666935267258,248.7,0.025,0.401818181818182,0.0886504598274757
"380",2021-08-01,670.8,17.8000000000001,3751.7,283.8,0.178798944478503,266,0.0266108536403051,0.424278666467335,0.094497140218125
"381",2021-09-01,666.1,18.7,3742.5,282.7,0.177982631930528,264,0.0278771615980919,0.421437090041742,0.0938700042668185
"382",2021-10-01,677.9,24.6999999999999,3788.4,280.6,0.178940977721466,255.9,0.0370815192913976,0.421258069358956,0.0896447838576335
"383",2021-11-01,680.5,27.3,3825.9,303.2,0.177866645756554,275.9,0.0402714264640802,0.4472636082018,0.0961491549050358
"384",2021-12-01,685.1,30.5,3836.3,302,0.178583531006439,271.5,0.0448199853049229,0.443791329904483,0.0942806542348163
"385",2022-01-01,680.7,31.8000000000001,3852.7,307.6,0.176681288447063,275.8,0.0464165815209459,0.44898554955481,0.0952282300946068
"386",2022-02-01,686.2,33.4000000000001,3874.3,303.7,0.177115866091939,270.3,0.0490671367709712,0.446158366387543,0.0926382891219412
"387",2022-03-01,686.1,33,3895.1,325.1,0.176144386536931,292.1,0.0480909355872923,0.473768580588749,0.100140560183757
"388",2022-04-01,692.7,37.6,3939.7,320.5,0.175825570474909,282.9,0.0548025069231891,0.467133070980907,0.0954421240848825
"389",2022-05-01,695.6,39,3951.7,321.3,0.176025508009211,282.3,0.0563014291901256,0.463837158943265,0.0949290470105588
"390",2022-06-01,703.1,43.1,3988.7,324.1,0.17627297114348,281,0.0619608970672801,0.465928694652099,0.0935232643280305
"391",2022-07-01,710.9,42,4020.8,297.8,0.176805610823717,255.8,0.0597354572607026,0.42355283743422,0.0837562620739335
"392",2022-08-01,711.4,40.5999999999999,4035.1,283.4,0.176302941686699,242.8,0.0571107047404697,0.398649599099732,0.0788081404784315
"393",2022-09-01,701.1,35,4019.1,276.6,0.174442039262521,241.6,0.0491987630025302,0.388810795614282,0.0785333506696139
"394",2022-10-01,704.7,26.8000000000001,4055.7,267.3,0.173755455285154,240.5,0.038225645414349,0.381258023106547,0.0773187590419547
"395",2022-11-01,705,24.5,4069.7,243.8,0.173231442121041,219.3,0.0347665673336171,0.345962821058606,0.0697208622114834
"396",2022-12-01,702.5,17.4,4065.2,228.9,0.172808225917544,211.5,0.0246808510638298,0.32468085106383,0.0671172886519421
"397",2023-01-01,696.3,15.5999999999999,4031.2,178.5,0.172727723754713,162.9,0.02220640569395,0.254092526690391,0.0513556116015131
"398",2023-02-01,693.3,7.10000000000002,4031.6,157.3,0.171966464927076,150.2,0.0101967542725837,0.225908372827804,0.0471127003544429
"399",2023-03-01,684,-2.10000000000002,4013.7,118.599999999999,0.170416324089992,120.699999999999,-0.00302899177845092,0.171065916630606,0.0376129635400434
"400",2023-04-01,680.3,-12.4,4029.8,90.0999999999999,0.168817311032806,102.5,-0.0181286549707602,0.13172514619883,0.0315676008623343
"401",2023-05-01,676.6,-19,4014,62.3000000000002,0.168560039860488,81.3000000000002,-0.0279288549169484,0.0915772453329416,0.0249685206228311
"402",2023-06-01,675.1,-28.0000000000001,4026.4,37.6999999999994,0.167668388635009,65.6999999999995,-0.0413833875258648,0.0557197753473239,0.0199963476990502
"403",2023-07-01,676.5,-34.4,4038.4,17.5999999999995,0.167516838351823,51.9999999999994,-0.0509554140127388,0.0260702118204702,0.0157104444243027
"404",2023-08-01,673.9,-37.5,4030.3,-4.79999999999973,0.167208396397291,32.7000000000003,-0.0554323725055432,-0.00709534368070913,0.00983843307157694
"405",2023-09-01,663.4,-37.7,3994.6,-24.5000000000005,0.16607420017023,13.1999999999996,-0.0559430182519662,-0.0363555423653368,0.00397830018083163
"406",2023-10-01,663.4,-41.3000000000001,3999.1,-56.6000000000004,0.165887324648046,-15.3000000000003,-0.0622550497437445,-0.0853180584865848,-0.00456580125335726
"407",2023-11-01,663.2,-41.8,4001.3,-68.3999999999996,0.165746132506935,-26.5999999999997,-0.0630087428399155,-0.103105215556225,-0.00790560822658765
"408",2023-12-01,662.1,-40.4,3998.1,-67.0999999999999,0.165603661739326,-26.6999999999999,-0.0609167671893848,-0.101176115802171,-0.00794004817557315
"409",2024-01-01,662.8,-33.4999999999999,3971.1,-60.0999999999999,0.16690589509204,-26.6,-0.0505965866183354,-0.0907717867391631,-0.00797625116195386
"410",2024-02-01,661,-32.3000000000001,3967,-64.5999999999999,0.166624653390471,-32.2999999999998,-0.0487326493663248,-0.0974652987326492,-0.00967558338076258
"411",2024-03-01,655.5,-28.5,3945.6,-68.0999999999999,0.166134428223844,-39.5999999999999,-0.0431164901664145,-0.103025718608169,-0.0118929633300297
"412",2024-04-01,653.4,-26.9000000000001,3971.7,-58.0999999999999,0.164513936097893,-31.1999999999998,-0.0410373760488178,-0.0886346300533942,-0.0093148231079265
"413",2024-05-01,651.5,-25.1,3965.6,-48.4000000000001,0.164287875731289,-23.3000000000001,-0.0384144475053566,-0.0740740740740742,-0.00698148259123874
"414",2024-06-01,652.1,-22.9999999999999,3979.1,-47.2999999999993,0.163881279686361,-24.2999999999994,-0.0353031465848041,-0.0726016884113573,-0.00725091755438167
"415",2024-07-01,660.9,-15.6,4000.4,-38,0.165208479152085,-22.4,-0.0239227112406073,-0.05827327097071,-0.00666289895594756
"416",2024-08-01,658.2,-15.6999999999999,3996,-34.3000000000002,0.164714714714715,-18.6000000000003,-0.0237554849447722,-0.051898925707369,-0.00554165176975328
"417",2024-09-01,648.2,-15.1999999999999,3965.3,-29.2999999999997,0.163468085642953,-14.0999999999998,-0.0230932847158917,-0.0445153448799753,-0.00423270893371742
"418",2024-10-01,651.2,-12.1999999999999,3991.2,-7.90000000000009,0.163158949689317,4.29999999999984,-0.0188213514347423,-0.0121875964208579,0.00128908474982768
"419",2024-11-01,652.1,-11.1,3995.8,-5.5,0.163196356173983,5.60000000000002,-0.0170454545454546,-0.00844594594594594,0.00167760103052632
"420",2024-12-01,654.8,-7.30000000000007,3999.7,1.59999999999991,0.163712278420882,8.89999999999998,-0.0111946020548997,0.00245361140929291,0.00266786570743408
"421",2025-01-01,645.6,-17.2,3982.9,11.8000000000002,0.162092947349921,29.0000000000002,-0.0262675626145389,0.0180207697006722,0.00876583139376733
"422",2025-02-01,642.7,-18.3,3971.9,4.90000000000009,0.161811727384879,23.2,-0.0283457249070631,0.00758983890954165,0.00701754385964907
"423",2025-03-01,639.2,-16.3,3946.9,1.30000000000018,0.161949884719653,17.6000000000001,-0.02536175509569,0.00202271666407372,0.00534938147776661
"424",2025-04-01,637.8,-15.6,3969.3,-2.39999999999964,0.160683243896909,13.2000000000004,-0.0244055068836045,-0.00375469336670782,0.00397794051170788
"425",2025-05-01,637.4,-14.1,3970.9,5.29999999999973,0.160517766753129,19.3999999999997,-0.0221072436500471,0.00830981498902435,0.00585377628918851
"426",2025-06-01,638.5,-13.6,3967.6,-11.5000000000005,0.160928521020264,2.09999999999957,-0.0213366802635708,-0.0180420458111083,0.000631199278629232
"427",2025-07-01,642,-18.9,3991,-9.39999999999964,0.160861939363568,9.50000000000034,-0.029600626468285,-0.0147220046985116,0.00284473723611333
"428",2025-08-01,640,-18.2,3992.7,-3.30000000000018,0.160292533874321,14.8999999999999,-0.0283489096573209,-0.00514018691588813,0.004464018215591
"429",2025-09-01,633.1,-15.1,3957,-8.30000000000018,0.159994945665909,6.79999999999984,-0.02359375,-0.0129687500000003,0.00204998341925167
"430",2025-10-01,635,-16.2,3984.5,-6.69999999999982,0.159367549253357,9.50000000000023,-0.0255883746643501,-0.0105828463117988,0.00284431137724551
