period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
6/1/2015,6/30/2015,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,245857,0.027163668,0.070239168,251191,-0.022899589,0.056412959,130,0.016257643,0.059947655,133,-0.008553149,0.054339313,626392,0.161186988,0.163597738,505524,0.045259131,0.197168138,757638,-0.028075007,0.073512313,2039300,0.017638653,0.00691393,3.255625234,-0.459239222,-0.506601155,45,-3,-3,0.981411656,0.001265545,0.003820373,0.239229853,0.006522954,0.023661081,0.12709722,0.011055035,0.032058551,0.338789401,-0.043361577,0.004996287,,,5/19/2024 14:18
7/1/2022,7/31/2022,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,423942.0964,-0.012954671,0.074468596,432179.6829,-0.002839156,0.092881876,218.8106263,-0.017341652,0.09732068,220.8708704,-0.002511945,0.104380293,372441.9857,-0.028095813,-0.187632162,354183.241,-0.018501769,-0.151689568,473261.4966,-0.0473717,-0.071015312,842158.8944,0.082625483,0.412871322,2.367167748,0.222181926,0.939746025,25.88309697,3,8,1.005520402,-0.010039717,-0.015201447,0.41575374,-0.050894536,-0.091928293,0.177364638,0.019772088,0.086608142,0.399360092,-0.047636628,-0.155561937,,,5/19/2024 0:00
12/1/2012,12/31/2012,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,193031.6711,0.009266183,,201957.8552,0.012378214,,106.6893822,0.016093541,,109.1670955,0.009170213,,418847.0565,0.011898905,,301133.99,0.047472585,,531497.1166,0.026021961,,1788047.049,0.004969601,,4.344191783,0.107323578,,69.79901329,-1,,0.973679862,0.000995421,,0.232831839,0.011703443,,0.063445978,0.012772294,,0.364228899,0.034567055,,,,5/19/2024 0:00
2/1/2021,2/28/2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,337771,0.019602507,0.147761525,364820,0.051069779,0.117306751,186,0.021880039,0.164234246,200,0.039577461,0.156017281,427730,0.012035917,0.080065147,431232,0.040715853,0.157354873,495087,0.020509934,-0.136875478,703458,-0.059393222,-0.438489111,1.644628627,-0.124892154,-1.518811469,33,-2,-22,0.998241856,0.004423837,0.016892354,0.365710684,0.030334726,0.147362583,0.063939642,-0.021090282,-0.045296109,0.570399682,0.079123639,0.098472619,,,5/19/2024 14:18
5/1/2017,5/31/2017,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,262485.5951,0.003218529,0.06722806,277254.8436,0.00577783,0.065171317,142.7511886,0.00995103,0.075019888,147.2670839,0.007006438,0.065753259,523162.6828,-0.009018186,0.029710042,454252.7121,0.023893259,0.065464304,641222.8389,0.019832508,0.045172744,1595311.147,-0.001586259,-0.103679952,3.104321155,-0.045651602,-0.463111033,45.09697827,1,-6,0.981116935,-8.38E-05,0.003084165,0.244895628,0.000976235,0.017021169,0.115665807,-0.002060124,-0.003290378,0.381265874,0.001303252,0.024583773,,,5/19/2024 0:00
1/1/2013,1/31/2013,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,185530,-0.071108523,0.121732323,206261,0.107258207,0.081885233,97,-0.04607768,0.110230917,106,0.08055059,0.071612122,240376,-0.203158614,0.131579263,175504,0.096038573,0.197391441,376221,0.638033303,0.012211578,1306661,0.00787519,-0.17042406,5.435905805,1.138196365,-1.978916621,81,3,-15,0.968060299,-0.001022299,0.010913462,0.209610902,0.000276679,0.032534165,0.058949375,0.018085383,-0.007358338,0.323709599,0.063083418,0.058852501,,,5/19/2024 14:18
6/1/2021,6/30/2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,387637,0.029141079,0.244733441,382133,-0.000606415,0.13746618,208,0.019341211,0.270886417,206,0.000857643,0.163892305,711322,0.154839278,0.226981793,663807,0.025297197,0.150912141,790784,0.091167442,0.122039883,841213,0.090862095,-0.31448711,1.182604796,-0.069357735,-0.934108944,15,-1,-24,1.026052871,0.003471244,0.038730716,0.567068662,0.027143122,0.296479208,0.090745525,0.019024816,-0.028711386,0.573547668,-0.036744211,0.105647927,,,5/19/2024 14:18
6/1/2014,6/30/2014,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,202397.5599,-0.002031749,0.034141747,205373.6532,-0.012783931,0.048882464,129.3485327,0.003524329,0.043291626,130.4413026,-0.011859931,0.040394415,36614.173,0.004326626,-0.013816641,31262.69508,-0.074592397,0.020422749,48811.68598,-0.038552792,0.073609961,137722.0562,0.02660908,0.063298829,3.794803378,0.096048283,0.184493611,50.66447125,-1,-1,0.976069979,-0.000342863,-0.004985142,0.200876015,-0.007538765,-0.047796792,0.093795488,-0.00108991,0.036942464,0.359458016,0.016127948,-0.029213148,,,5/19/2024 0:00
2/1/2018,2/28/2018,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,268863,0.014773734,0.085321274,301489,0.045119109,0.083314225,146,0.007459153,0.082267442,159,0.028361879,0.086957161,371630,0.032390548,0.018871667,350525,0.094204497,0.017307885,566400,0.120299392,-0.004850329,1315930,0.033122689,-0.085064258,3.540964781,0.00250937,-0.402250598,53,0,-7,0.98107879,0.002748502,0.004122653,0.228279088,0.017419924,0.018481297,0.103058201,-0.003427361,0.001706733,0.482928391,0.080920564,0.017957952,,,5/19/2024 14:18
7/1/2013,7/31/2013,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,227380,0.007496783,0.142889559,228600,-0.017334896,0.136690097,113,0.011088383,0.114240311,115,-0.008326551,0.108182315,425780,0.041502815,0.204391906,312788,0.014793141,0.273790352,512479,-0.003354609,0.201558903,1573216,0.016576155,-0.047039588,3.6948967,-0.090599642,-0.974870927,54,1,-14,0.98023521,-0.000325755,0.008671374,0.246328855,-0.004349612,0.035854661,0.064214252,0.008207165,0.003738979,0.301762997,-0.026516581,0.030210076,,,5/19/2024 14:18
1/1/2015,1/31/2015,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,226089.2113,0.007571009,0.058004427,238338.9469,0.007464205,0.061178085,122.6582883,0.012209773,0.049408801,127.9042141,0.014874293,0.048577623,440542.5124,-0.012728452,0.065220667,353157.8994,0.047942742,0.13041059,587799.7724,0.015969442,0.063916248,1843651.418,-0.007962714,0.010596361,4.398540025,0.111929707,-0.182383026,64.1966705,3,1,0.974472212,-7.16E-05,-0.000736513,0.195251022,0.002819782,-0.018925952,0.10257433,0.003992771,0.034688343,0.322209415,0.013480327,0.013906463,,,5/19/2024 0:00
9/1/2023,9/30/2023,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,364404,-0.018242513,0.011487156,373604,0.031997914,0.029886836,228,0.001618403,0.024825087,232,0.020949461,0.033278103,42912,-0.131755238,-0.146307829,39491,-0.119647419,-0.12206008,53879,-0.02832691,-0.057377184,99818,0.065038251,-0.11016369,2.326073304,0.42980248,0.094482451,29,1,-2,0.999028683,-0.002783002,0.002739756,0.349375446,-0.02961758,0.021351364,0.154693884,0.010548361,-0.036846335,0.380762295,-0.023079594,0.042834258,,,5/19/2024 14:18
10/1/2014,10/31/2014,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,226155,-0.00160234,0.048884481,237215,-0.010367721,0.070196368,116,-0.000166092,0.041384875,121,-0.002792426,0.060834678,369161,0.019622113,0.071757306,262510,-0.007664549,0.047789896,429060,-0.032674439,0.022743766,1597242,-0.033185069,0.032475089,4.32667412,-0.236321827,-0.164615453,64,6,2,0.971212892,-0.001684386,-0.002442104,0.181337956,-0.005688347,-0.030832404,0.117307994,0.011710928,0.038723945,0.26383271,-0.006035777,0.002177159,,,5/19/2024 14:18
1/1/2022,1/31/2022,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,345498.2305,0.004477285,0.122587012,351273.2556,0.008090836,0.13006398,216.4354208,0.013128336,0.170101506,217.4862673,0.007064093,0.136941691,65788.5295,0.039471188,0.008115989,58113.11598,-0.035312069,-0.067897254,59487.28818,-0.116664923,-0.08550301,71951.63193,-0.032574439,-0.162477332,1.046543908,-0.096838392,-0.24776148,18.88372411,-1,-7,1.012501075,0.001009371,0.010731725,0.532075391,0.021211872,0.13336487,0.073603442,-0.006442821,-0.017064183,0.53779107,-0.000681116,0.042496361,,,5/19/2024 0:00
1/1/2024,1/31/2024,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,401260,-0.001743374,0.047283119,426207,0.084790706,0.051225349,225,0.005013985,0.051683083,241,0.068549947,0.066072656,281607,-0.194518768,0.032585927,280816,0.013835628,0.026228914,418634,0.51626585,0.086729594,928136,0.004747846,0.002165932,3.295849631,0.65364937,-0.100043042,49,6,-2,0.984078365,-0.001914667,0.005314941,0.239137802,-0.015917422,0.027967845,0.157348291,0.020932796,-0.011230068,0.363862284,0.092802209,0.003056594,,,5/19/2024 14:18
2/1/2023,2/28/2023,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,387236,0.011474325,-0.010685459,416499,0.028248368,-0.003135079,215,0.008465035,-0.01719485,229,0.014955133,-0.012700232,330992,0.184316052,-0.210950672,302228,0.080199647,-0.277837832,411876,0.044366793,-0.200935795,916064,-0.037898154,0.419415663,2.767632457,-0.639233,1.229113059,52,1,27,0.982239979,0.003792001,-0.03033527,0.234928132,0.022463707,-0.236602534,0.132108653,-0.034805385,0.075713449,0.441240003,0.080326711,-0.161135768,,,5/19/2024 14:18
1/1/2012,1/31/2012,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,143261.1226,,,156685.7282,,,120.7574869,,,135.6196917,,,47942.02027,,,31835.51543,,,66294.57654,,,273252.9872,,,5.896333627,,,84.9800334,,,0.95790966,,,0.173957809,,,0.07512091,,,0.236277821,,,,,5/19/2024 0:00
12/1/2015,12/31/2015,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,230544,-0.005754062,0.080126029,216698,-0.075075082,0.064792416,112,0.031375963,0.158979541,103,-0.069695293,0.086340819,10679,0.226716862,0.086116674,7021,-0.092407754,0.119753288,8859,-0.219439961,0.027694963,45705,-0.118680029,-0.085288805,4.279846465,-1.677308712,-0.801989896,59,4,-11,0.951989725,0.001514176,-0.00052297,0.200052722,-0.001695327,0.004246675,0.073293602,-0.012365355,0.017330115,0.272474419,-0.022318732,0.056809482,,,5/19/2024 14:18
8/1/2015,8/31/2015,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,240320,-0.00990548,0.059511474,242777,-0.017758256,0.05423042,129,-0.004883187,0.057111783,131,-0.006348797,0.055152727,548713,-0.094924512,0.094347087,434397,-0.083041897,0.162438026,628384,-0.112476592,0.066374152,1963666,-0.016238235,-0.038904538,3.578671812,0.286240403,-0.496166981,47,2,-4,0.979005196,-0.001746356,0.003972892,0.21955873,-0.011589373,0.028442326,0.135452649,-0.00050772,0.041077408,0.312484739,-0.006035062,0.032083244,,,5/19/2024 14:18
8/1/2012,8/31/2012,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,184106.8339,0.010858899,,195010.3824,0.010902004,,101.3123257,0.009384846,,105.9157627,0.004137309,,399100.691,0.017863308,,276424.1836,0.017526015,,497545.2614,0.033325202,,1911891.743,-0.029901593,,4.750454413,-0.359744088,,77.23932729,-1,,0.96776701,0.001475332,,0.199100637,0.008374696,,0.051921343,-0.002288433,,0.311561443,0.020442469,,,,5/19/2024 0:00
4/1/2017,4/30/2017,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,239713,-0.015118256,0.060297879,250570,-0.00332922,0.039602088,149,-0.001376228,0.05445237,154,0.000102904,0.03900243,46545,-0.039655236,0.009646123,48301,0.001907625,0.003893613,64811,-0.054458834,-0.041703167,119183,0.042714706,-0.108893595,2.560614802,0.20227747,-0.340626614,33,-6,-8,0.988900725,0.002535899,0.003800361,0.280988943,0.020702622,0.035075194,0.073432454,-0.000122749,-0.013365168,0.491255934,-0.010035789,0.03742644,,,5/19/2024 14:18
3/1/2023,3/31/2023,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,416790,0.037146992,-0.039050054,447777,0.027596593,-0.001010534,214,0.027984726,-0.041967551,225,0.013515677,-0.010662688,343221,0.358176003,-0.163946167,296851,0.308318897,-0.286593678,412814,0.345901832,-0.200151691,697572,0.008623504,0.374848695,2.032428854,-0.704366478,0.796496536,46,-9,26,0.988585191,0.006316275,-0.037801135,0.285283338,0.050209485,-0.268323672,0.140586745,0.002722755,0.07370853,0.462730212,0.01915934,-0.157363257,,,5/19/2024 14:18
12/1/2012,12/31/2012,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,165973,0.058860315,0.180863907,148153,-0.056387965,0.079844085,139,0.040226562,0.137117082,129,-0.041943484,0.062834459,46516,-0.010728041,0.109342752,25381,-0.151092605,0.149944263,36329,-0.198365426,-0.090750759,190827,-0.083958498,-0.253511619,4.102351336,-0.327951366,-1.994078073,73,0,-28,0.966641405,-0.000341858,0.01389971,0.200977455,0.003449661,0.048655236,0.064316754,0.014447366,0.005653149,0.28875728,0.003600332,0.08436544,,,5/19/2024 14:18
9/1/2012,9/30/2012,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,187222,-0.017958433,0.088289942,195553,0.021292195,0.068922662,103,-0.00855505,0.074987946,108,0.020662314,0.047765575,389686,-0.191712874,0.042028577,266120,-0.158263854,0.176928,481351,-0.108205934,-0.004228201,2002011,-0.02003731,-0.166699008,5.137494061,0.900016093,-1.286854019,72,2,-17,0.969798317,-0.00011115,0.011735715,0.207576455,0.001517358,0.039949616,0.058253216,-0.003850168,-0.019654153,0.298030853,0.010619189,0.070220356,,,5/19/2024 14:18
7/1/2013,7/31/2013,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,201085,0.016857766,0.148644755,208055,-0.014234007,0.166056356,93,-0.004055109,0.119918204,99,0.012512695,0.18788529,10290,0.093833732,0.229871927,7990,0.059675026,0.201374089,16080,0.063077995,0.187373357,56452,0.03768422,-0.054047892,5.485779038,-0.29683772,-1.64651189,57,2,-7,0.964579549,-0.002877605,0.010438611,0.266109495,-0.018349609,0.019719599,0.055841322,0.006827365,-0.002411515,0.289734384,-0.028429855,0.017547809,,,5/19/2024 14:18
2/1/2021,2/28/2021,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,348427.127,0.006499724,0.149249283,356432.8735,0.01535172,0.121208412,189.9323267,0.013875612,0.161248991,196.5239128,0.021972558,0.155182312,575121.0802,-0.118394966,0.065685842,562332.5949,-0.063738204,0.182538227,572981.0801,-0.063463499,-0.091859449,848581.4909,-0.069764892,-0.393258448,1.468538943,0.094964566,-1.169299597,21.92293915,-2,-22,1.00307613,0.000917596,0.017111234,0.417010374,0.000679837,0.168919922,0.09435417,-0.006760084,-0.041194727,0.482454965,-0.01406115,0.084412861,,,5/19/2024 0:00
6/1/2013,6/30/2013,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,206399,0.057968273,0.16101906,204231,0.002782743,0.149023625,130,0.044772803,0.138870859,131,0.00689682,0.129974301,43575,-0.014131032,0.137310909,35302,-0.057570622,0.280972463,50914,-0.093391078,0.123234506,135817,0.004683455,-0.114801209,3.116821455,0.058368031,-0.887697167,41,-4,-19,0.986153109,0.001435133,0.010765081,0.272404779,-0.000113907,0.060678151,0.057439281,-0.001582204,-0.0093642,0.399750767,-0.017167206,0.059328523,,,5/19/2024 14:18
5/1/2015,5/31/2015,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,232301.8892,0.004692668,0.07774315,243710.2494,0.006301431,0.05791066,124.7706319,0.003477797,0.05947048,130.0447067,0.004492875,0.049712634,480077.0195,0.018412998,0.110681671,399550.118,0.026795761,0.067448908,625185.9198,-0.054170885,0.04988139,1951041.422,0.012866586,0.035773672,4.127864058,-0.113647766,-0.308490496,56.53000491,-2,-4,0.974840257,-1.79E-05,0.003169243,0.206444298,-0.001366055,0.012044097,0.114257039,0.003604028,0.020243156,0.338246225,-0.005462811,0.029616517,,,5/19/2024 0:00
3/1/2016,3/31/2016,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,243070.6565,0.010216973,0.059007051,258592.2278,0.008784641,0.072253007,131.1094979,0.004936869,0.057977232,138.343199,0.018576112,0.073434466,485875.6601,0.011910465,0.025455847,413853.2309,0.037627357,0.110291818,662813.9019,0.027274079,0.089046457,1806395.686,0.010992658,-0.048297302,3.855533237,0.100120187,-0.28215218,54.01981522,0,-6,0.97825046,0.00067378,0.003410385,0.224901912,0.00669293,0.022369454,0.120856203,-0.026360409,0.013416159,0.362463039,0.006205588,0.027075002,,,5/19/2024 0:00
3/1/2013,3/31/2013,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,199151,0.061931166,0.12635083,226713,0.032123419,0.089427683,102,0.047131163,0.106592333,113,0.023421233,0.073637438,322738,0.303473546,0.063664207,253766,0.32451542,0.144661545,474297,0.211551915,-0.033804005,1370788,0.027397064,-0.162130449,4.247360135,-1.14132723,-1.144606842,73,-8,-20,0.973855807,0.00384623,0.011039629,0.226687628,0.008594439,0.038701392,0.046799905,0.001744721,-0.011776242,0.38887237,0.002823968,0.057965228,,,5/19/2024 14:18
3/1/2015,3/31/2015,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,225487,0.045340854,0.070244143,251663,0.010508328,0.065519526,122,0.036340375,0.061057445,132,0.008992856,0.056353768,445211,0.371668692,0.167517329,385468,0.403925174,0.168524296,690591,0.344450967,0.092080608,1752282,0.037983105,-0.004326021,3.935847119,-1.265276334,-0.679287766,67,-9,-3,0.975062898,0.004469623,0.002553755,0.201111182,0.020009556,0.00016388,0.098308889,0.014372128,0.031308064,0.413384182,0.012764149,0.024724679,,,5/19/2024 14:18
8/1/2023,8/31/2023,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,413786.5052,0.007160916,0.0229007,422435.032,0.006592584,0.022742732,228.6608115,0.008640953,0.023624179,233.3546958,0.006828136,0.035221334,413094.6419,-0.00459884,-0.126179319,372277.7356,-0.015507233,-0.200518163,506077.3413,0.061909753,-0.106211716,923970.602,0.0317305,-0.16330824,2.380361312,0.047352512,-0.022548246,36.00946256,-1,4,0.996800693,0.001412006,-0.000376389,0.338341855,0.008688149,-0.015941326,0.145274372,0.005649877,-0.025909794,0.418387016,0.00302783,0.054653525,,,5/19/2024 0:00
2/1/2019,2/28/2019,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,285942,0.002488767,0.033871091,332401,-0.003215519,0.007688101,138,0.067558903,0.053302655,152,-0.007999554,0.003614298,8175,-0.059452489,0.001375394,7437,-0.01060109,-0.065060738,12160,-0.035251475,-0.080482442,36057,-0.007049781,0.084406824,4.41061811,0.232769307,0.337714518,49,4,3,0.959823806,0.000533818,-0.002384678,0.211444856,-0.001082346,-0.01824917,0.085328315,-0.017330258,0.006668387,0.426253286,0.049982546,-0.046383074,,,5/19/2024 14:18
6/1/2019,6/30/2019,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,267492,-0.001460145,0.030067349,272245,-0.02357763,0.035225093,163,-0.000203128,0.01835398,167,-0.015807382,0.03100106,57798,-0.036462481,-0.047039074,51970,-0.065822371,-0.010778736,67435,-0.112326807,0.004075689,136390,0.024592168,0.169083278,2.359761675,0.140616359,0.43623688,32,1,8,0.990216922,0.000595251,-0.00372812,0.275497575,-0.000447359,-0.041904733,0.138241736,-0.004288866,0.007440305,0.410381715,-0.031575535,-0.048909265,,,5/19/2024 14:18
8/1/2021,8/31/2021,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,381251,-0.010181943,0.157032693,374704,-0.011414564,0.116184887,208,-0.003103794,0.205025987,207,0.003462869,0.139840517,655996,-0.009970715,-0.000408277,648503,0.032490115,0.073264379,704743,-0.09443336,0.005318899,930612,-0.006316014,-0.184667075,1.418624557,0.005217602,-0.320597938,17,2,-15,1.016765693,-0.006473079,0.023925737,0.522531658,-0.035574762,0.196167764,0.124644323,0.012320619,-0.004054912,0.496400976,-0.028430644,0.019834319,,,5/19/2024 14:18
7/1/2021,7/31/2021,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,404104,-0.007393937,0.199369375,397109,-0.00367081,0.141699448,203,0.00254327,0.236073004,200,0.002091512,0.159786265,517041,-0.061210355,-0.070967871,493441,-0.049184525,0.027756504,609756,-0.013882417,0.058307707,708855,0.124021203,-0.206838201,1.370983723,0.225929413,-0.234852474,14,0,-21,1.026537847,-0.00313045,0.035035908,0.582825887,-0.009332285,0.269626528,0.115163285,0.023834821,-0.002716886,0.534224602,-0.053229904,0.054306603,,,5/19/2024 14:18
2/1/2015,2/28/2015,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,203542,-0.027734386,0.083782246,240552,0.081313534,0.087792066,95,0.011712661,0.063905126,114,0.064716721,0.098264903,7148,-0.065668801,0.005666177,5793,0.022222595,0.049285367,11915,-0.00655132,0.009697697,48788,-0.00507936,-0.002443542,6.825378727,0.415657148,-0.055487487,84,9,1,0.950846805,0.000632143,0.005293192,0.201432899,0.0091678,-0.000859983,0.05834552,-0.004710145,-0.001359616,0.35204673,0.060545263,0.016689278,,,5/19/2024 14:18
11/1/2012,11/30/2012,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,158827.468,0.007663505,,166682.6551,0.015456547,,134.1319681,0.005775466,,141.3576669,0.024398504,,50879.34046,0.046409453,,35131.2356,0.025929463,,60389.22884,0.024224396,,211239.5371,-0.016449186,,4.106326149,-0.321692816,,72.77020894,-3,,0.96920654,0.000801838,,0.209069596,0.004274487,,0.049092884,0.003844428,,0.342296482,-0.002907763,,,,5/19/2024 0:00
8/1/2019,8/31/2019,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,293720.6509,0.00192172,0.043578541,304577.9892,0.005859501,0.027434479,157.4505357,0.004435558,0.034364329,162.4165094,0.008180955,0.02531898,530808.8974,0.003399557,0.030994617,442940.6812,-0.024871441,0.006869912,616336.5186,-0.003430411,-0.033370865,1539359.565,-0.013573532,-0.001999691,2.846980769,-0.069718362,-0.099703422,44.63966682,0,3,0.982187276,0.001342296,-0.000605673,0.226806088,0.001422323,-0.015483489,0.145583393,-0.000427933,0.001452179,0.380282075,0.009995731,-0.004973818,,,5/19/2024 0:00
5/1/2012,5/31/2012,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,186320,0.044117745,0.081273933,202668,0.017111686,0.01886731,102,0.035246125,0.064206623,109,0.00939186,0.000822291,451725,0.149657954,0.166583,333100,0.088897689,0.210406438,599792,0.001512976,-0.003686206,2100321,0.003690457,-0.174342746,4.649554059,-0.676188325,-1.919867693,72,-8,-17,0.968926844,0.003334529,0.009785566,0.201815777,0.011161062,0.03228298,0.058670074,0.002473882,-0.020790104,0.30805845,-0.01807873,0.063938018,,,5/19/2024 14:18
7/1/2018,7/31/2018,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,281138.3613,0.000620363,0.05599411,295524.6506,0.000527139,0.058402215,152.3025209,0.000218901,0.057957805,157.12824,-0.000838101,0.061783181,525946.4839,0.001859575,0.005232677,458759.0069,0.006559512,0.029117928,626843.9154,-0.011532994,0.034254048,1519663.878,-0.003916193,-0.032203243,2.877442435,-0.003604249,-0.142207186,40.66811549,1,-4,0.982920622,-5.95E-05,0.000893138,0.249132884,-0.00682821,0.003380394,0.142991923,0.002587692,0.022045816,0.388740825,-0.007602609,0.0038048,,,5/19/2024 0:00
3/1/2023,3/31/2023,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,360706,0.023853341,-0.018414798,374581,0.014555239,0.009676746,222,0.018364937,-0.028637582,228,0.014385738,-0.001714662,46693,0.342371725,-0.194771919,43113,0.280408616,-0.256883183,57437,0.338209459,-0.195373304,85475,0.018048003,0.275094238,1.830546742,-0.583164773,0.67454776,38,-8,19,0.993222312,0.00564902,-0.031488412,0.299939318,0.048109148,-0.251293071,0.121430167,-0.004934689,0.061108344,0.457893778,0.009819565,-0.164639139,,,5/19/2024 14:18
5/1/2014,5/31/2014,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,222398,0.030794145,0.060945344,245384,0.01588194,0.072033097,120,0.018477058,0.067229493,128,0.011331015,0.061090543,493965,0.145099927,-0.048580593,453511,0.083911849,0.104011595,732240,0.036100624,0.058520628,1886790,0.037637309,0.015559795,3.819685316,-0.395584645,0.241242416,52,-8,-3,0.977183282,0.001466957,-0.002528629,0.217107059,0.004141793,-0.03061888,0.098562089,0.011861038,0.044464887,0.348023592,-0.014758733,-0.014581612,,,5/19/2024 14:18
5/1/2012,5/31/2012,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,179319.818,0.008381606,,190498.9775,0.008372015,,99.71959357,0.010620693,,105.4200284,0.005289169,,385975.9184,-0.015284663,,259076.9021,-0.009529291,,485487.2091,-0.037157339,,2046089.61,-0.028469865,,5.564223683,-0.072627166,,80.58511198,-2,,0.963940523,0.00121629,,0.182782833,0.002834529,,0.056645152,-0.00384314,,0.274929456,-0.000487355,,,,5/19/2024 0:00
1/1/2015,1/31/2015,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,191043,-0.01250572,0.092110156,205773,0.111283186,0.057073449,165,-0.001406934,0.077685226,175,0.104096204,0.046483567,36821,-0.276376196,0.010617843,31591,0.037106577,0.105542051,63764,0.619619312,0.031744308,196212,0.026900898,-0.000858069,5.328756385,1.573754343,-0.061204858,70,7,-2,0.965306183,-0.001692532,-0.00117872,0.141318584,-0.000958523,-0.026020097,0.083512,0.015601551,0.026554889,0.321753552,0.100717151,0.011677366,,,5/19/2024 14:18
12/1/2021,12/31/2021,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,395087.3869,0.010708398,0.157525248,401197.3546,0.012394937,0.112651614,215.8087638,0.008475657,0.175055096,220.3227136,0.022539756,0.135599546,612404.062,-0.034733535,-0.069619195,572958.0408,-0.051747975,-0.031348825,658229.4224,0.001500933,-0.055390634,811760.8997,-0.004038171,-0.186656169,1.209326493,-0.026336021,-0.258538294,18.87451139,-3,-6,1.012147127,0.000749683,0.011713464,0.51335833,0.019293802,0.112724165,0.098974091,0.013637245,-0.010014279,0.556201939,-0.003334522,0.033908304,,,5/19/2024 0:00
8/1/2018,8/31/2018,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,255988.9313,0.015638595,0.061302872,263345.1992,0.005222033,0.047757164,159.0328372,0.013993079,0.054502314,161.9086906,0.000324555,0.049552507,46978.06809,-0.031915568,-0.020346513,42775.94076,-0.039525454,-0.002767899,58104.07162,0.034533851,0.0745227,113873.9677,0.034788583,-0.017712562,2.401598648,0.141064364,-0.058098151,31.90420353,-1,-5,0.988804312,0.000228238,0.001258106,0.265552985,-0.004737874,0.00815142,0.127413305,0.002679708,0.041742736,0.427426784,-0.012862771,0.000255438,,,5/19/2024 0:00
